      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         211.87              4         471.96
         211.87              4         362.68
         211.87              4         342.53
         211.87              4         297.10
         211.87              4         317.61
         211.87              4         238.46
         211.87              4         337.29
         211.87              4         323.55
         211.87              4         365.16
         211.87              4         199.50
         211.87              4         277.71
         211.87              4         425.39
         211.87              4         258.89
         211.87              4         405.18
         211.87              4         159.72
         211.87              4         257.05
         211.87              4         278.20
         211.87              4         359.84
         211.87              4         434.72
         211.87              4         192.78
         211.87              4         337.69
         211.87              4         380.86
         211.87              4         347.47
         211.87              4         265.90
         211.87              4         235.02
         211.87              4         179.59
         211.87              4         319.10
         211.87              4          69.01
         211.87              4         476.81
         211.87              4         436.24
         211.87              4         428.75
         211.87              4         242.09
         211.87              4         378.19
         211.87              4         295.77
         211.87              4         358.03
         211.87              4         260.55
         211.87              4         430.24
         211.87              4         140.50
         211.87              4         378.73
         211.87              4         178.05
         211.87              4         159.65
         211.87              4          93.69
         211.87              4         134.30
         211.87              4          79.34
         211.87              4         148.52
         211.87              4         221.65
         211.87              4          94.60
         211.87              4         252.55
         211.87              4         361.43
         211.87              4         274.85
         211.87              4         457.10
         211.87              4         244.17
         211.87              4         369.88
         211.87              4         258.91
         211.87              4         370.69
         211.87              4         295.69
         211.87              4         570.56
         211.87              4         138.32
         211.87              4         248.80
         211.87              4         559.39
         211.87              4         302.83
         211.87              4         163.96
         211.87              4         292.27
         211.87              4         434.06
         211.87              4         530.29
         211.87              4         181.63
         211.87              4         367.46
         211.87              4         213.20
         211.87              4         413.46
         211.87              4          93.98
         211.87              4         176.47
         211.87              4         496.80
         211.87              4         258.45
