      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
   #Erot(W)cm-1             #J    #Speed(m/s)
         247.76              3         504.66
         148.64              3         229.12
          54.44              2         399.30
         164.14              3         485.44
         259.70              4         275.95
         188.93              4         278.53
         310.17              5         264.79
          94.33              2         362.86
         133.13              2         242.50
          76.38              2         251.34
          69.29              2         366.81
         166.98              3         256.50
         295.63              4         354.26
         204.07              4         124.19
         264.53              5         529.23
         118.70              2         611.80
         452.26              3         248.70
         197.28              3         299.27
         316.35              5         332.23
         203.74              3         461.41
         453.69              6         318.03
          74.79              2         403.18
         263.58              4         624.61
         183.47              4         587.30
         155.16              3         250.58
          94.49              2         603.70
          15.66              1         502.20
         127.62              2         611.70
         119.55              2         626.40
         226.47              3         603.08
         355.41              5         328.69
         269.46              4         356.41
         103.13              2         572.64
         143.50              3         272.86
         283.99              3         388.81
         198.55              3         432.37
         106.94              2         232.09
          49.12              2         518.88
         360.32              4         191.33
          22.46              1         513.36
          59.24              1         417.51
         134.14              3         581.56
          88.19              2         722.23
         153.23              2         322.39
         142.05              2         238.94
          41.03              2         287.72
         408.93              5         310.86
         295.28              5         235.72
         317.05              5         282.76
         535.44              4         162.13
         182.50              3         369.92
         348.43              6         269.07
         208.20              4         127.39
         116.25              3         224.65
         133.23              3         464.07
         144.18              3         357.84
         249.02              4         324.10
          98.91              3         365.15
         352.89              5         243.99
         166.80              3         661.74
         217.12              3         201.88
          85.58              2         419.82
          55.55              2         530.57
         157.78              3         489.13
         222.90              3         547.48
         524.69              7         129.83
         192.82              3         295.35
          63.54              2         611.70
         225.72              3         547.08
         194.42              2         219.53
          35.28              1         296.35
         317.01              5         388.42
         150.36              3         368.83
          74.24              2         349.94
         250.75              5         481.34
         300.25              3         533.82
         154.14              2         227.12
          48.02              2         657.93
         198.53              4         186.53
         287.67              5         244.40
          68.42              1         131.19
         192.05              3         361.00
         417.65              5         411.96
         148.90              3         217.95
         258.76              4         506.85
          53.59              2         363.99
         293.77              5         237.56
         113.12              3         271.96
         245.37              3         130.67
         130.37              3         467.17
         221.93              4         337.39
          94.06              2         367.19
         202.97              3         319.98
         226.05              3         367.08
          49.84              1         197.25
         163.96              2         603.15
         234.04              3         243.81
         268.53              5         503.30
         364.62              4         467.44
         117.42              3         324.42
         238.39              3         519.29
         106.09              2         270.13
         104.63              3         233.94
         320.28              4         319.50
         236.79              4         289.60
         173.27              3         261.99
         135.89              3         311.65
         159.22              3         283.18
         113.11              2         465.89
         187.69              4         338.11
         432.04              7         237.63
          97.20              2         325.39
         129.79              3         348.81
          22.88              1         285.16
         222.71              3         372.60
         285.85              4         433.87
         240.54              4         413.40
         214.85              2         336.52
          76.61              2         391.65
         223.22              4         438.61
         177.22              3         541.01
         105.28              2         221.41
         113.86              2         647.70
         166.59              3         283.37
         512.37              5         125.62
         102.56              2         577.32
          79.08              2         296.08
         368.06              4         206.99
         172.21              3         318.07
         349.75              5         263.83
         211.10              4         336.20
         218.07              3         239.77
         205.04              3         619.75
         182.52              3         335.31
          62.59              1         676.76
         333.49              6         387.17
         149.09              2         437.67
         160.29              3         646.79
          83.80              2         347.81
         174.48              3         516.41
         335.51              4         499.24
         371.45              5         207.68
         222.98              3         274.47
         242.24              3         240.45
          90.62              2         394.24
          87.64              2         390.91
           7.77              1         137.70
         305.81              4         277.60
         273.20              4         418.74
         100.39              2         525.88
          67.82              2         433.49
         162.05              3         127.75
         480.78              5         270.03
         133.29              2         321.89
         142.45              3         345.92
         132.78              3         434.00
         170.48              4         478.19
         281.43              4         298.66
         143.16              3         306.79
         202.79              3         325.74
         206.68              3         420.31
         162.00              3         415.63
         177.92              3         362.41
         356.17              5         146.28
         177.50              3         185.15
          92.69              2         535.86
         286.60              4         442.68
         356.65              5         151.34
         158.56              4         107.01
         207.46              3         582.76
         152.90              2         139.04
          57.65              1         711.74
          19.73              1         306.50
         406.80              6         308.36
         153.42              4         571.44
         179.36              3         287.36
          20.10              1         489.56
         168.14              3         541.46
         238.23              4         340.37
         305.11              4         496.56
         255.73              3         407.26
         253.01              4         245.20
          94.44              3         417.23
         292.43              5         240.40
          60.27              1         602.71
           6.46              0         619.57
         240.76              3         193.69
         170.19              3         346.86
         255.02              4         247.08
         124.25              2         367.61
         227.17              3         408.83
         237.15              4         220.15
         372.54              5         437.72
         161.57              3         602.09
         436.98              5         240.71
         176.09              3         411.13
         222.28              3         601.81
          23.55              1         333.74
         124.18              2         666.61
          38.30              1         205.75
          37.36              1         326.74
         308.95              5         396.46
         410.45              4         391.04
          31.51              1         524.41
         158.96              3         184.73
          70.71              2         697.44
          92.73              2         236.50
          90.16              2         347.34
         140.71              3         425.03
         138.78              3         429.98
         210.60              2         523.29
         125.90              3         375.86
         307.40              4         475.62
         263.85              4         475.83
         211.02              4         279.02
          69.77              1         140.83
         231.72              4         219.85
          54.34              1         211.06
         101.34              2         284.74
         155.29              3         637.32
          14.83              1         322.46
         204.53              4         247.63
         341.70              4         465.31
          44.97              1         380.35
         522.17              7          78.10
         328.52              3         428.60
         336.37              5         235.88
         169.78              3         539.86
          66.81              2         305.38
         163.53              3         396.50
         192.32              4         169.99
          36.96              1         388.82
         139.50              3         357.40
         211.35              4         387.13
         145.64              3         533.06
         455.75              6         371.99
          10.71              1         395.28
          20.22              1          90.61
         115.03              3         187.36
         177.36              2         211.80
         260.38              5         573.69
          42.29              1         411.02
         316.92              4         286.37
         111.37              2         193.46
         364.42              6         294.13
         430.67              6         387.29
         331.98              5         262.17
          28.00              1         437.13
         372.44              6         285.58
         252.56              4         167.64
         158.17              3         434.58
          30.36              1         119.80
         366.97              6         120.92
         254.31              3         325.79
         221.42              3         225.38
         456.17              6         160.56
         194.30              2         449.10
          28.76              1         458.74
          49.40              1         627.05
         172.64              3         462.77
         344.50              5         367.63
         109.98              3         561.12
         268.98              3         221.56
         359.37              5         318.19
          86.80              2         231.96
          69.50              2         111.94
         328.86              4         554.91
         104.76              2         446.67
         142.63              2         350.55
         205.55              3         255.38
         140.23              2         441.68
          67.23              1         627.33
         132.89              2         450.40
         227.58              4         463.82
         132.04              3         213.44
          98.28              2         205.92
         489.70              7         166.10
         473.54              7         265.97
         131.62              3         458.71
          36.43              1         558.58
          51.65              1         449.47
          27.45              1         415.92
         339.71              4         337.29
         151.37              3         185.14
         154.47              3         449.58
          16.46              1         754.29
         589.09              6         108.41
         344.09              4         374.96
         262.98              4         237.69
         250.70              4         418.85
         208.40              4         419.19
          91.73              2         282.64
         353.64              3         207.45
         275.87              4         366.65
          36.91              1         210.40
         118.45              2         556.05
         110.22              2         351.53
          74.89              2         357.31
           1.60              0         504.01
         190.19              3         288.62
         466.75              6         301.10
         144.28              3         350.44
          81.67              2         525.94
         270.64              4         412.34
         176.01              3         508.05
         126.40              2         274.83
         315.29              5         384.67
          32.13              1         523.21
         199.98              4         109.85
         173.43              4         456.78
         119.28              3         439.79
          91.20              2         472.44
         493.73              6         289.92
         293.60              3         213.47
          43.06              1         428.16
         168.81              4         614.48
         290.11              4         220.62
          49.01              2         411.82
         115.46              2         663.53
          28.41              1         229.95
         399.33              4         236.70
         132.62              3         153.21
          64.72              2         424.27
         116.24              2         525.14
         155.25              2         367.78
          24.02              1         226.45
         247.09              3         408.63
         326.13              5         442.32
         429.48              6         227.08
         176.70              4         560.19
         357.44              4         465.45
         121.51              2         398.70
         287.47              4         391.08
         171.61              3         471.12
         515.90              5         189.67
         399.71              6         194.07
          91.34              2         464.77
         166.88              4         516.55
         434.33              5         430.70
         146.03              3         426.81
         145.12              3         192.35
          80.06              2         379.73
          58.11              1         588.82
          82.58              2         282.17
          22.52              1         742.51
         262.49              3         244.42
          79.05              2         449.32
         119.81              3         312.07
          98.93              2         531.45
         136.52              3         288.22
          11.58              0         428.40
         288.59              4         268.83
          23.93              1         309.53
         227.24              3         449.46
         271.01              5         111.15
         187.47              4         634.30
         251.84              5         481.51
         221.86              3         571.39
          66.60              2         435.34
         382.85              5         388.09
         296.84              4         449.06
         317.96              4         260.63
         226.95              4         417.09
          47.91              1         551.39
          99.70              2         580.33
         213.97              4         477.43
         185.64              2         456.12
          86.79              3         226.52
         224.98              3         297.37
         199.20              5         597.74
         418.89              5         311.34
         332.45              4         353.35
         156.37              3          87.54
         422.94              6         391.37
          89.73              3         250.78
         384.54              5         353.56
          68.25              2         390.76
          88.13              2         402.30
         141.27              3         478.75
         386.77              5         206.77
         124.16              2         144.96
         189.56              4         448.49
         390.92              4         430.56
         310.80              4         445.25
         333.48              5         363.21
          68.41              1         316.94
         177.11              3         373.58
         137.54              4         178.63
         145.57              2         481.03
         109.74              1         326.34
         115.48              3         606.77
         213.71              3         421.17
         110.03              2         400.69
         194.20              4         408.24
         138.64              3         593.41
         239.86              3         415.14
         135.84              2         595.89
          97.65              2         404.81
          63.51              2         175.30
         320.87              5         428.83
          63.41              2         293.46
          78.52              2         131.66
         134.85              3         466.60
         136.09              3         581.35
         279.82              4         208.86
         318.34              3         239.93
         185.35              3         231.53
         375.95              4         192.66
          28.59              1         213.69
         233.24              4         422.28
         125.55              2         262.70
         217.09              4         299.74
         129.19              2         131.04
          70.23              2         645.32
         236.65              3         371.15
          28.80              1         215.08
         116.33              3         419.45
         178.32              3         389.60
         110.56              2         264.37
         130.18              3         279.44
         362.06              5         216.54
         380.21              4         219.80
          95.49              2         205.83
         446.33              5         203.19
         127.86              2         268.67
         547.60              5          72.76
         460.94              7         291.68
         118.11              3         441.62
          55.62              2         160.54
         157.23              2         354.80
         146.11              4         569.09
         220.01              3         500.72
          38.41              2         662.53
         268.07              3         199.19
         155.69              2         593.40
          18.50              1         395.59
          71.68              2         414.80
          56.34              1         457.88
          95.55              2         319.67
         146.73              3         285.23
         455.38              4         404.01
         233.60              4         201.48
         554.29              7          84.54
         260.08              4         598.01
         186.61              4         292.44
         142.35              3         200.62
         330.01              3         438.67
          68.00              2         594.19
          61.35              2         751.78
          41.80              2         240.91
         193.66              4         318.09
          32.24              1         643.74
         121.44              3         215.05
         376.10              5         349.37
         343.60              4         258.00
         375.50              4         284.53
         119.11              2         610.86
         137.27              3         393.87
         170.57              3         618.73
          69.49              2         255.85
         410.05              5         131.38
         215.48              4         343.21
          90.16              2         199.08
         405.68              4         380.12
          73.03              2         458.84
         234.88              3         422.93
         136.51              2         507.50
         244.75              4         270.85
          57.46              2         536.39
         188.94              4         278.73
         109.35              2         395.41
          88.45              2         310.64
         119.49              2         463.54
         298.72              5         434.20
         469.01              6         215.75
          90.50              2         560.31
         209.81              4         538.21
          77.46              2         103.80
         131.08              3         345.58
          36.25              1         335.89
         317.91              5         337.89
          55.12              1          90.40
         349.65              4         392.05
          83.25              2         576.74
          60.11              2         736.86
         115.00              3         275.64
         181.35              4         332.50
          84.47              1         445.36
         143.01              3         301.74
          24.85              1         217.57
         424.28              5         317.09
          90.76              2         412.78
          31.78              1         487.85
         363.25              5         397.84
         151.18              2         350.63
          23.20              1         561.37
         169.76              2         438.22
         250.35              3         466.66
          80.98              2         687.09
         123.40              3         499.20
          94.58              2         489.11
         386.29              5         454.72
         139.32              3         539.23
         551.29              5         214.92
          47.27              1         341.38
         113.72              2         540.62
          86.14              2         402.49
         131.93              3         472.63
         216.62              3         383.63
         247.80              5         591.43
         353.24              4         414.64
          77.77              2         664.21
          61.28              1         487.54
         506.29              6         319.77
         471.97              6         275.61
         357.77              3         319.92
         110.89              3         336.00
          84.78              2         509.24
          48.98              1         525.34
         147.11              2         213.21
         153.58              4         221.07
         262.97              4         396.58
          93.30              2         251.31
         235.33              4         477.52
         149.58              3         211.58
         149.64              3         441.47
         241.95              5         312.08
         215.86              4         436.34
          95.17              2         403.84
         326.59              5         452.59
         257.01              4         353.75
         179.31              4         348.61
         152.09              2         302.17
          67.44              2         338.68
         255.15              5         148.33
         342.73              5         374.86
         172.28              4         368.38
          18.25              1         495.12
         115.73              3         384.63
          46.37              2         463.56
         476.21              6         140.49
         153.04              3         249.39
         103.75              2         620.60
         159.18              2         425.45
         264.50              3         264.67
          95.27              3         653.25
          85.94              2         442.96
         378.11              3         374.72
         188.36              3         339.47
         501.00              5         280.99
          19.56              1         370.94
         194.26              4         226.77
         128.30              3         375.17
         377.98              4         274.76
         244.59              4         289.30
           5.05              0         169.18
         257.59              4         354.17
         101.68              3         603.73
         242.30              4         536.45
         525.75              6         150.77
         123.43              2         520.20
         124.33              3         397.86
         144.70              3         190.82
         221.83              3         423.86
          44.42              1         463.20
          15.81              1         445.37
         158.11              3         528.43
         365.64              3         110.55
          76.50              2         360.49
         414.11              6          90.41
         309.78              5         407.80
           3.09              0          82.40
         145.53              2         506.19
          56.16              1         352.53
         409.02              6         274.84
         273.00              5         322.10
         134.56              3         346.49
          85.58              3         324.87
          86.74              2         448.56
          90.97              2         536.22
         204.28              3         574.96
         353.71              5         307.20
         252.33              4         325.81
         434.84              6         190.03
         152.08              3         481.34
         482.62              4         312.10
         141.24              3         648.79
          31.56              1         522.46
         325.64              4         368.81
         134.67              3         300.48
           0.64              0         213.74
         208.16              4         456.68
         356.28              4         302.87
         173.48              3         389.45
         242.09              5         376.22
         139.62              3         634.84
          10.40              0         567.50
         535.64              6         312.18
         502.89              6         283.26
         119.69              3         589.56
         306.49              3         426.03
         182.41              4         417.42
         253.63              3         428.80
         136.05              3         659.67
         123.16              2         257.52
         241.75              4         401.43
           8.65              0         590.73
         167.41              3         273.72
          52.47              2         370.46
         365.91              6         140.33
         176.50              4         357.32
         314.14              4         401.73
          12.31              1         572.44
         367.32              3         270.50
          40.38              1         599.33
          32.80              1         222.99
          52.73              2         465.68
         276.74              3         494.92
         163.65              4         407.30
         244.34              4         506.76
          45.65              2         381.60
         316.66              5         291.29
         164.82              4         479.94
         455.29              5         165.03
         274.38              4         481.39
         253.07              4         340.84
         140.97              4         505.78
         438.39              6         388.12
          81.28              2         392.45
         423.68              4         340.60
         295.98              5         365.68
         196.60              3         377.56
         149.03              3         431.10
          99.10              2         360.33
         252.29              3         385.17
         305.81              5         553.40
         130.12              3         189.27
         167.17              4         463.69
         325.03              4         240.64
         211.31              4         162.76
         101.18              2         451.10
         200.50              4         527.27
         343.06              4         300.56
         245.75              3         454.02
         103.21              2         321.75
         183.10              4         381.42
         134.63              3         691.41
          84.30              2         181.00
          62.48              2         429.07
         100.64              2         214.46
         172.80              3         630.05
          83.90              2         552.97
         228.71              4         414.91
          87.76              3         298.75
          11.66              1         225.12
          88.82              3         457.58
         171.84              3         479.71
         271.53              3         325.73
          73.26              2         384.81
         141.05              2         503.80
         347.89              2         417.11
         310.03              5         401.91
         420.78              5         243.01
          38.75              1         484.07
         323.61              5         340.13
         487.99              6         156.36
         100.76              3         523.49
          66.92              2         174.61
         319.48              4         188.97
         120.29              2         634.89
          52.20              1         278.24
          91.73              2         358.48
         349.20              4         312.72
         255.72              3         435.39
         331.35              4         215.63
         162.08              3         283.87
         320.91              4         309.56
         170.56              3         406.61
          78.03              2         364.57
         163.23              3         168.74
         404.33              6         471.66
          66.61              2         549.04
          29.46              1         326.82
         307.65              5         552.59
         146.61              3         556.21
         246.50              4         531.12
         124.56              3         391.87
          55.49              1         450.13
         166.71              3         319.30
          89.77              3         643.44
         258.10              3         403.82
          92.73              2         277.64
         101.23              2         434.82
         162.47              3         274.26
          34.16              1         718.07
          68.72              1         449.78
          78.60              2         280.34
         179.53              4         597.86
         121.16              3         584.03
          34.42              1         473.54
          39.53              2         266.49
         307.33              4         372.96
         212.98              4         114.48
         331.65              4         496.34
         279.39              4         329.63
          48.72              1         398.28
         160.44              2         319.60
          42.81              2         519.82
         113.94              3         170.48
          57.84              1         356.46
         242.33              3         476.60
          42.17              1         756.58
         184.59              4         450.86
          36.21              1         368.28
         219.95              4         181.58
         227.07              4         240.05
         512.73              7         221.05
         474.73              5         232.23
         346.41              4         384.02
         117.95              2         337.22
          33.51              1         454.59
          75.95              2         192.53
         372.69              5         464.76
         405.03              5         248.74
         325.48              3         473.61
         186.86              3         196.90
         153.05              3         330.84
         441.94              5         180.32
         135.70              3         330.01
         508.58              7         158.87
         223.90              3         475.77
          92.98              2         295.56
         221.82              4         295.06
          87.36              2         347.77
         251.44              5         225.35
         316.57              5         309.77
         106.75              2         503.18
         111.34              2         222.18
         169.73              4         155.32
         320.30              4         311.21
         104.49              2         152.97
         416.85              5         204.65
         163.94              3         302.80
         296.32              4         432.40
         220.31              4         522.13
         140.72              3         155.54
          34.76              1         317.35
         355.87              6         135.62
         129.01              2         235.44
         206.96              3         287.86
          95.39              3         443.54
          29.87              1         330.92
         222.23              4         194.06
         155.77              3         284.21
         244.57              3         211.70
         260.48              3         257.93
         462.86              6         322.99
         400.89              6         279.05
          68.79              2         634.63
         185.47              3         347.10
          69.80              2         292.77
         309.10              5         263.28
         116.30              2         531.56
         316.76              4         247.17
         137.35              2         273.24
          39.73              1         393.18
          73.54              2         261.19
          36.43              1         539.78
         388.18              5         217.28
         317.93              4         391.19
         105.63              2         432.72
         269.89              3         318.25
          40.56              1         344.45
         156.93              3         375.40
         286.32              3         282.78
         171.07              3         593.05
         108.49              3         507.65
         176.26              3         510.29
         171.84              3         270.57
         493.26              5         216.16
          66.86              1         275.33
         226.06              3         352.50
         209.06              3         281.63
         186.62              4         502.70
         259.29              3         460.21
         406.50              5         254.55
         142.76              1         300.34
         345.22              4         365.77
         148.82              3         427.13
         369.35              4         490.07
         198.74              4         366.69
          35.05              1         677.61
         157.22              3         385.50
         184.73              3         313.67
         374.03              4         449.39
         320.79              4         431.04
         216.64              4         380.61
         198.87              4         303.89
          34.68              1         348.70
          31.30              1         492.52
         389.81              4         324.14
         273.93              3         454.17
         304.70              5         324.09
          44.45              2         290.69
         512.32              4         271.60
         303.07              3         190.88
         120.74              3         352.68
          70.92              2         444.51
         158.08              3         405.33
          79.74              2         393.11
         224.54              5         421.64
         465.95              6         244.02
         272.04              5         318.37
         191.50              3         225.79
          65.92              2         737.39
         546.30              7          76.45
         222.10              3         499.77
         214.39              4         282.73
         194.04              3         543.36
          96.53              2         196.67
         181.66              3         349.44
          43.02              1         251.26
          40.55              1         468.20
          23.34              1         446.91
         521.17              4         370.26
         161.54              3         212.13
         348.07              4         337.06
         103.46              2         378.31
         467.28              3          46.94
         113.23              3         292.29
         164.90              4         518.29
         289.76              3         520.54
          63.41              2         333.90
         336.32              5         197.81
         247.82              4         526.91
         139.26              3         358.80
         114.58              3         407.41
         103.31              2         157.49
         232.40              2         227.01
          72.32              2         437.67
         167.04              3         439.45
         187.38              3         141.47
          36.25              1         376.48
         367.65              5         199.95
         389.35              4         174.34
          32.20              1         184.46
           5.04              0         395.49
         133.77              2         572.56
         191.80              4         349.98
         123.75              3         325.82
         153.52              3         595.81
         179.27              4         364.43
         119.08              2         653.13
          41.07              1         389.19
          82.28              2         692.83
          19.28              1         574.69
         214.78              5         353.66
         245.12              3         545.54
          62.83              2         308.60
          66.50              1         511.41
         320.42              5         325.90
          15.03              1         478.69
         351.31              5         213.89
         291.27              4         493.79
         209.85              3         399.86
         199.03              4         365.59
         149.64              3         314.81
         193.20              4         498.88
         425.00              5         208.12
         184.87              3         329.95
          54.43              2         546.52
         148.45              3         391.14
         177.78              3         385.80
         221.57              3         344.67
          29.53              1         461.72
         122.38              3         311.97
         370.67              5         470.42
         140.95              2         589.87
          63.45              2         398.41
          35.43              1         437.49
         231.74              3         554.09
         146.28              3         314.02
         264.87              4         375.80
          41.86              1         306.95
         230.08              4         313.99
         114.08              2         153.06
          95.81              2         577.08
         248.87              3         203.01
         257.03              4         523.59
          89.81              1         302.61
         387.05              6         216.48
         100.88              2         282.10
         252.91              4         498.03
          60.11              2         292.74
         155.42              2         353.49
         215.07              4         420.90
         114.61              2         278.16
         192.13              3         281.67
         150.05              3         158.33
         183.81              3         424.10
         429.17              4         368.38
         328.40              4         487.15
         251.96              4         355.36
         146.06              3         401.35
          35.92              1         208.39
         305.93              4         236.34
          83.11              2         556.94
         396.01              5         280.50
          78.15              2         477.76
         168.73              4         469.49
         233.16              4         394.76
         131.83              2         517.24
          98.50              2         584.89
         138.54              3         350.24
         247.63              4         265.19
          59.91              2         510.59
         320.39              3         391.90
          12.53              1         225.91
         314.66              4         480.67
         169.69              3         543.35
          36.60              1         532.80
         167.72              3         445.67
         254.29              3         354.23
         210.89              4         539.96
         309.02              5         517.00
         510.11              4         105.61
         118.45              3         473.31
         128.46              3         224.16
         166.70              4         377.45
         174.79              3         484.64
         160.95              3         338.33
         183.90              3         314.84
         116.74              2         405.93
          29.81              1         605.91
         334.70              5         304.63
         237.55              5         390.39
         240.07              4         494.62
         107.26              2         387.88
         117.75              3         281.58
         224.81              4         531.81
         455.87              5         362.21
         166.91              3         287.35
         167.84              3         394.66
         153.87              3         216.33
         117.99              2         254.00
          39.96              2         501.10
         272.11              2         411.94
         373.34              6         135.39
         132.05              3         377.53
         458.23              6         126.13
          11.53              0         226.20
         251.75              4         275.23
         399.29              4         394.22
          14.44              1         229.44
         325.20              3         219.97
         161.09              2         151.26
          12.75              0         653.02
          18.22              1         172.86
         297.49              3         333.53
         128.80              2         503.72
         385.54              6         295.14
         132.93              3         488.80
          19.78              1         410.55
          57.91              2         504.27
         287.16              4         236.48
          42.35              2         574.87
         272.96              4         334.24
         155.91              3         508.01
         130.84              3         302.44
          96.27              2         565.88
         102.92              3         402.92
         253.32              3         221.67
          91.72              3         573.73
          84.86              2         283.43
         327.49              5         292.48
         383.32              5         244.53
         277.09              3         425.30
         369.46              5         160.82
          87.11              1         467.98
