    #Hard_water    #Hard_water    #Hard_water
   #Erot(W)cm-1             #J    #Speed(m/s)
         759.91              8         475.74
         566.77              7         519.13
          77.16              2         441.99
          59.14              2         250.61
          56.83              2         600.60
         183.72              3         568.70
         439.17              5         829.79
         138.56              3         453.02
          82.13              1         309.50
         510.26              6         717.74
          43.38              2         263.40
         300.41              4         582.29
          51.49              1         257.50
         449.18              6         349.81
         404.49              6         449.87
         161.21              2         671.08
         872.13              7         513.04
         183.09              4         674.04
         964.21             10         401.47
         116.41              3         929.96
         114.89              3         343.54
         298.33              4         405.04
        1015.90              5         683.23
         437.46              5         821.45
         497.81              7         747.05
         591.60              7         733.47
         683.55              8         697.10
         418.62              5         127.68
         909.48              8         320.82
         890.78              9         347.97
         332.48              4         715.38
         514.49              6         257.05
         145.96              4         350.39
         110.79              3         293.74
         247.29              4         499.55
        2501.50              9         279.75
         298.09              5          97.12
         584.13              8         416.74
         158.53              3         165.97
         533.80              6         409.50
         613.15              5         590.25
         595.25              7         101.72
        1190.23              9         120.83
         270.22              5         466.60
         399.87              6         428.56
         395.83              4         723.11
         145.43              2         411.20
         109.40              2         357.67
         108.47              2         708.17
         190.02              4         246.41
         876.68              7         603.87
         545.86              6         374.40
          82.60              2         331.71
         276.11              5         286.23
         433.64              4         234.34
         900.78              7         278.57
         331.10              4        1035.29
         910.24              9         751.50
         452.38              6         441.14
         524.41              5         294.83
         286.07              4         628.21
         995.17              7         470.63
          76.26              2         259.04
         314.94              4         567.90
         996.57              7         666.55
         301.32              3        1050.63
         108.50              2         753.06
         463.91              5         288.08
         397.23              4         507.54
         295.05              4         695.72
         118.45              3         316.76
        1257.70             10         493.20
         146.89              3         435.19
         210.94              3         344.14
          43.49              1         526.95
         270.68              3         564.06
         505.44              3         638.38
         137.58              2         565.70
          31.59              1         432.12
         898.23              6         337.58
         571.88              6         842.28
         455.21              7         817.00
         382.69              4         263.17
         177.35              3         184.22
          80.08              2         690.13
         497.36              6         875.32
         142.90              2         651.91
         282.77              4         869.45
         461.31              5         557.03
          79.07              2         168.63
          69.46              1         422.49
         954.45              6         534.14
         528.33              7         184.50
         192.22              3         358.14
         269.69              4         523.11
         395.42              5        1011.83
         254.55              5         803.68
         495.88              5         710.13
         142.10              3         800.45
         126.49              3         447.73
          38.04              1         265.53
        1008.65             10         924.25
         664.30              4         571.84
         826.65              6         848.26
         200.11              4         444.25
          91.60              2         369.78
         161.22              3         512.90
          96.07              2         374.94
         161.97              3         519.04
         115.54              3         285.36
         152.86              3         554.50
         201.85              3         459.84
         189.23              4         293.83
         264.94              5         662.61
         115.09              3         421.02
          20.61              1         700.14
          20.87              1         447.50
          82.82              1         877.96
         285.81              5         175.19
         495.26              4         463.77
         726.04              7         289.59
         308.49              4         166.77
         575.83              6         621.35
         441.99              6         713.77
         537.49              5         612.15
         165.67              3         352.63
         438.71              5         405.72
         141.15              3         320.92
         440.55              5         279.83
         263.55              5         452.54
         877.38              8         523.21
         164.16              4         557.64
         155.72              4         386.47
         452.16              5         291.29
         435.25              4         295.11
         350.30              5         447.76
         125.72              3         165.57
         600.37              5         454.58
         111.76              3         457.73
          36.95              1         191.78
         405.25              4         663.65
        1611.54              8         283.65
         237.92              3         704.23
         806.84              7         567.86
         195.73              4         313.22
        1091.80              6         552.43
         763.20              6         590.58
          46.69              1         244.69
         207.44              5         180.07
         285.59              5         221.48
          83.27              2         361.37
         139.58              3         411.39
         646.69              7         478.57
         100.59              3         569.04
          28.60              1         746.68
        1085.36              4         831.92
         259.40              5         323.37
          79.97              2         655.51
         131.04              2         510.04
          46.42              1         949.08
         341.70              3         504.67
         250.89              4         550.62
         365.57              5         462.90
        1265.94              9         745.56
         468.82              6         601.95
         261.13              4         325.22
          81.53              2         450.98
          98.37              2         428.95
         534.79              7         359.10
         946.08              6         278.37
         341.48              5         598.82
         210.87              4         194.36
         354.20              4         512.35
         293.40              4         461.09
          37.92              1         892.00
         240.30              4         231.19
         434.67              5         228.32
         290.68              4         547.00
         412.68              6         180.58
         385.70              6         399.54
         184.98              3         464.06
         280.63              5         559.58
         256.05              3         579.96
         443.66              6         314.03
         261.13              5         458.53
          39.22              1         305.75
         361.77              4         364.93
         898.23              8         240.80
         339.09              5         674.85
         187.18              2         400.33
         269.03              4         497.37
         498.69              6         530.91
         192.15              4         471.76
         396.96              5         291.49
         279.45              3         462.53
         199.97              4         837.20
         618.05              7         118.99
         267.38              5         531.34
         840.09              9         463.96
         191.25              3         246.42
         543.33              6         462.07
         553.40              6         321.55
         194.16              3         471.16
         127.52              2         628.27
         423.53              4         433.58
         347.58              5         633.50
         145.21              3         656.90
         291.09              3         558.95
         257.27              4         336.53
         320.27              4         679.76
        1141.26             10         291.38
         368.67              5         649.89
          35.33              1         316.02
        1244.01             11         587.86
         395.82              4         630.07
         136.87              2         385.40
         468.27              4         310.76
         211.34              3         558.22
         463.69              5         874.32
         302.39              5         555.25
         223.78              3         235.94
         231.95              3        1206.60
         317.52              4         580.86
         417.68              5         520.83
         506.70              7         290.17
         452.88              4         261.89
         436.46              7         286.48
         398.27              3         863.71
          87.97              2         350.69
         954.19              6         236.41
         438.68              4         214.64
         751.74              6         301.49
         124.28              3         514.59
         183.47              4         486.71
         345.34              5         680.05
        1237.90              9         449.86
         535.40              5         355.14
         138.77              2         770.25
         128.70              3        1111.54
         264.02              4         312.06
         687.38              9         671.16
         541.02              7         481.56
         168.61              3         651.13
          59.06              1         262.63
         247.71              4         461.76
         186.23              3        1073.39
        1361.00              8         316.58
         223.74              3         563.03
         627.91              6         559.74
         692.74              7         247.57
         276.28              4         344.65
          40.32              1         626.66
         617.89              5         204.19
         160.96              3         867.76
         544.62              6         341.51
         159.55              2         582.61
         331.93              5         145.02
        1043.66              8         500.67
         869.31              7         605.73
          64.44              2         354.63
         517.93              3         569.61
        1654.98             10         860.46
         666.59              5         391.28
         152.42              4         527.84
         920.62              9        1009.58
         426.53              7         285.01
         668.50              8         641.20
          32.44              1         937.91
         173.80              3         482.62
         124.95              3         663.38
         390.49              5         462.30
         987.06              8         328.64
         141.13              3         695.40
         298.49              4         424.05
         835.71              7         236.57
         596.02              5         719.75
         428.11              5         385.26
         210.97              4         727.69
          42.76              1         208.24
         166.31              4         528.61
         307.92              4         465.49
         258.69              2         566.00
         440.34              4         922.56
         254.21              3         531.02
         108.58              3         621.47
          33.13              1         680.22
         776.22              8         724.15
         315.04              5         475.62
        1015.44              9         524.93
         737.77              8         744.19
         492.70              5         215.54
         659.10              6         628.38
         183.72              4         533.29
         110.90              3         296.38
         242.53              4         600.39
         182.93              4         696.85
         593.47              7         437.67
        1336.50              9         559.71
         326.67              5         328.21
         756.92              8         555.98
          91.06              3         446.32
        1314.31              7         185.89
         530.48              6         400.58
        1128.21              7         338.01
         588.20              4         102.74
          26.95              1         263.44
         146.98              2         971.62
         147.70              3         346.40
         109.90              3         425.84
         664.99              4         557.14
        1138.26              9         572.17
         577.47              6         136.15
          79.60              2         282.67
         304.23              5         289.66
         206.62              4         792.70
         213.56              2         526.28
         987.71              7         521.73
         325.92              4         221.51
         527.82              5         573.68
         430.21              5         622.79
          72.02              2         520.61
         353.07              5         761.93
         333.17              6         296.37
         342.88              5        1287.80
          90.08              3         637.96
        1918.21             12         564.24
         486.11              5         482.40
         361.00              6         392.80
         289.90              5         601.20
          71.09              2         633.99
         158.93              2         479.07
         386.16              5         239.23
         279.08              3         335.34
         470.00              6         611.60
         770.35              6         219.97
         545.69              6         306.23
         187.96              3         973.72
          25.90              1         649.46
         210.74              4         427.46
         538.53              7         559.95
         856.99              5         468.60
         817.72              6         211.38
         372.50              5         634.90
         179.80              3         567.99
         161.27              2         209.72
          80.16              2         222.57
         321.95              4         525.91
        1393.53              7         478.10
         857.56              6         336.86
         597.74              6         379.66
         271.49              3         467.56
         235.31              3         515.99
         517.85              5         732.26
         897.36              6         257.43
          96.30              3         567.15
         545.94              5         491.19
          17.78              1         864.34
         441.79              7         408.29
         180.39              3         202.87
         981.78              8         598.16
         331.30              6         165.39
         339.51              6         754.97
         208.74              3          90.65
         225.10              3         679.12
          72.15              2         473.30
         218.19              3         610.45
        1001.24              9         428.55
         507.61              4         825.04
         419.47              4         448.32
        1310.42              5         355.39
         446.14              6         322.29
         169.16              4         310.95
         248.97              4         362.12
         625.02              3         700.39
         258.87              5         330.80
         556.71              7         452.65
         136.77              2         515.53
         117.90              2         352.64
        1590.86             12         446.19
         276.79              5         453.13
         268.15              3         522.45
         602.38              4         679.28
          42.32              1         798.05
         204.29              3         600.56
         228.13              4         344.69
         166.27              4         259.45
         414.20              5         507.48
         571.98              5         914.92
          77.00              2         239.09
         123.62              3         381.68
         470.78              5         411.14
         161.56              3         265.54
         607.04              7         111.42
          50.38              2        1004.22
         198.01              4         577.96
         427.41              5         545.44
         382.21              5         288.92
         437.73              5         556.35
         366.42              5         692.19
         475.33              5         699.51
         633.36              6         403.14
         426.20              5         346.85
         418.31              7         238.66
         180.96              4         429.27
        1151.30              8         281.65
         884.66              7         535.29
         302.56              4         470.31
          62.98              2         229.28
         165.56              3         541.80
         188.19              3         543.49
         372.48              5         394.08
         632.13              5         507.17
         332.93              5         803.60
         720.07              5         482.47
         373.16              5         108.89
          70.19              2         519.88
        1235.04              7         228.46
         459.09              5         439.67
         629.87              5         547.40
         313.77              3         618.68
         288.79              3         671.74
         659.80              7         681.34
         574.93              6         393.56
         401.24              5         658.86
         281.97              5         560.21
         295.46              4         685.20
          92.59              2         208.70
         704.19              8         392.84
         497.73              3         718.12
         237.39              2         886.46
         694.92              8         201.54
         474.97              7         544.19
          77.23              2         941.99
         200.02              3         166.49
         174.16              3         505.96
         627.58              8         376.38
         277.07              5         497.35
         513.89              6         474.06
         145.11              3         468.03
         350.19              4         263.99
         257.31              4         227.80
         216.67              4         551.89
         437.76              5         272.14
         175.59              3         241.57
         280.43              3         478.40
        1130.01              7         460.24
         220.45              2         455.80
         185.14              3         420.68
         219.28              4         388.35
         298.22              4         125.13
         422.17              5         428.39
          15.96              1         476.46
          78.66              1         502.37
          80.30              2         591.82
         200.45              3         805.11
         130.07              2         340.40
         459.79              6         364.90
         384.27              6         619.40
         548.67              5         169.75
         276.30              4         119.05
           4.49              0         497.44
          21.02              1         433.96
          13.89              1         765.40
         127.81              3         495.39
         299.11              4         705.16
         274.54              4         310.65
         492.37              5         190.28
         513.24              7         142.98
         266.39              3         178.25
         479.94              5         285.45
         768.95              7         440.22
         401.95              4         170.85
        1015.00              9         503.38
         760.67              9         434.99
         162.41              3         187.92
         624.49              6         502.89
         665.46              6         460.46
        1150.12              8        1010.41
         433.31              5         409.36
         306.08              4         285.38
         738.82              5         280.96
         223.08              3         816.14
         722.22              7         722.51
         605.63              7         853.47
         229.62              4         120.64
        1084.45              9         999.53
          54.14              2         467.22
         176.63              3         370.49
         200.39              4         269.34
         303.91              5         630.48
         548.43              5         709.70
         254.28              4         640.93
         552.88              6         299.61
         464.10              6        1360.02
         302.50              4         553.05
         443.97              6         215.14
         257.75              4         627.95
         421.10              6         426.45
         446.66              7         769.56
          57.93              2         325.57
         241.01              4         134.57
         430.84              3         321.76
         708.98              5         304.48
         380.50              4         747.04
         506.45              6         335.04
        2233.20              8         241.42
          52.54              2        1201.03
         316.37              4         559.56
         244.49              5         752.64
         103.50              2         312.34
         226.26              4         171.97
         223.05              4         802.70
          35.63              1         240.86
         188.28              3         566.53
         313.75              4         281.13
         910.23              7         831.18
         259.98              4         395.07
         436.52              5         349.74
         802.06              7         398.38
          41.73              2         789.92
         310.62              5         409.81
         158.06              3         599.61
         171.99              3         601.08
         536.82              6         666.05
         101.39              3         488.17
         163.07              3         152.71
         189.63              4         424.44
        1238.31              8         402.23
         143.69              3         343.94
         237.44              4        1026.18
         388.70              5         316.73
         319.52              4         514.52
         267.60              4         151.65
         556.42              6         584.56
         709.84              7         458.10
         133.79              3         416.54
         750.85              7         516.05
         556.48              6         586.77
          53.90              2         424.26
         322.74              6         961.76
         294.12              3         622.47
         328.95              3         512.79
        1251.82             11         200.85
         158.73              3        1122.65
         448.54              5         689.22
         273.23              4         584.70
         555.09              6         589.07
         516.13              6         489.97
         254.06              3         408.38
        1094.12              8         523.37
         341.25              3         232.85
         161.54              3         624.11
          88.88              3         374.48
           1.89              0         403.51
         293.48              5         357.72
         831.35              9         252.89
           6.26              0        1019.96
         258.40              4         224.67
         282.48              5         360.45
          61.34              2         873.33
         554.34              6         894.20
         280.73              5         200.53
         337.21              5         543.18
         374.15              5         456.83
        1209.81             10         608.39
         619.68              8         771.63
         442.04              6         146.92
         625.91              5         376.15
         567.22              6         556.70
          97.40              2         612.20
         954.34              5         317.96
         377.39              4         207.74
         444.62              6         465.07
         164.21              3         467.56
         188.01              4         390.25
         515.42              5         666.94
         835.26              5         489.11
         164.58              2         285.18
         402.08              6         326.87
        1116.82              7         183.72
         643.00              6         128.68
         185.06              3         912.62
         128.81              3         543.50
          52.09              2         389.85
         377.62              5         620.87
         660.71              5         646.11
         606.50              6         291.43
         179.78              3         717.70
          41.38              2         226.07
         410.54              5         131.60
          98.36              2         731.06
         769.04              7         440.17
          96.93              2         291.37
        1697.71              8         980.20
         790.02              7         679.98
         142.00              2         243.96
         139.93              2         296.97
          48.58              2         528.98
         578.28              5         497.02
          42.99              1         461.09
         175.74              4         607.28
         862.11              7         145.91
         168.38              3         399.16
         316.00              4         638.84
         120.35              3         795.81
         177.57              4         322.64
         529.91              5         402.57
         492.39              5         837.34
         454.71              6         291.29
        2118.37              9         508.70
          46.44              1         496.35
         472.03              6         209.55
        1797.01             12         272.81
         173.01              3         502.23
         111.23              2         307.93
         345.63              4         254.55
         221.11              3         358.12
         508.81              6         514.92
         152.18              3         740.80
        1111.00             10         297.17
         264.91              4         414.86
          35.03              1         315.77
          84.86              2         240.47
         360.59              5         233.27
         390.82              2         438.91
         329.47              5         475.26
          39.88              1         609.92
         342.76              5         577.52
         368.44              6         416.18
         388.68              5         408.89
         979.76             10         638.28
         432.11              5         578.07
         914.80              8         205.74
         760.35              7         587.23
         763.32              7         234.99
         615.16              6         196.47
         527.48              5         343.12
         659.37              7         345.95
         743.21              9         367.30
         312.02              5         402.87
         325.08              5         147.33
         251.38              4         657.57
           7.79              1         477.13
        1325.27             10         457.20
         637.71              6         715.91
          95.18              2         314.48
         274.73              4         429.23
        2027.77             13         547.00
         210.14              4         523.20
         500.17              6         879.29
         548.24              6         322.88
         320.51              5         406.70
          98.40              2         469.13
        1850.44             10         389.15
         254.68              4         396.67
          65.27              1         529.92
          77.06              2         419.21
         666.36              5         372.70
        1023.07              8         528.35
         478.10              5         388.15
         351.35              4         159.80
         859.56              8         572.07
         111.77              2         402.94
         307.76              2         458.63
         512.37              5         612.09
         423.86              5         546.62
         369.44              5         242.72
         191.36              4         417.85
        1274.57              7         109.16
         164.88              3         389.27
        1460.39             10         375.47
         962.97              7         376.11
         347.17              6         118.10
         472.26              5         455.03
         422.35              5         706.55
        1295.25             11         454.38
         108.05              2         464.48
         983.48              7         524.89
         758.06              8         466.29
         324.27              4         404.02
         275.07              4         495.75
         329.37              4         399.79
         460.80              5         181.58
         257.65              5         303.62
         165.89              3        1029.10
         243.17              4         718.09
          27.22              1         167.23
         389.18              6         175.25
         119.31              3         170.08
         139.55              3         566.75
         889.22              8         329.89
         277.52              5         211.24
         682.42              6         494.99
         155.73              3         277.43
         337.43              4         311.55
         164.36              2         933.41
          98.58              2         754.92
         414.24              6         445.51
         586.86              5         587.30
         157.63              4         499.60
         195.82              3         683.20
         500.50              5         632.77
         796.81              9         433.37
         225.31              3         248.50
         159.97              4         294.56
         115.37              2         408.25
         378.25              3         925.76
         145.77              4         543.85
         183.56              3         536.82
         176.64              3         121.06
         334.81              4         706.23
         190.55              3         964.18
         638.01              6         458.89
         156.14              4         354.79
         195.49              3         321.81
         152.64              3         244.92
         207.04              3         584.14
         510.60              4         857.42
          91.16              1         443.15
         110.00              3        1002.73
         351.55              4         774.15
         561.03              5         944.11
         203.86              2         656.16
         210.33              3         352.67
         112.53              2        1191.19
         263.85              3         525.92
          46.22              2         421.90
         168.53              3         795.86
         542.69              5         543.54
         196.00              2         344.22
         267.19              4         733.76
         280.49              4         570.06
         885.91              8         620.21
          11.65              1         353.58
         116.58              2         188.39
          25.72              1         548.62
         153.28              4         368.27
         367.13              5         625.09
         329.08              6         556.35
        1252.60              7         546.22
         187.56              3         322.32
         165.34              3        1066.79
         333.05              5         324.46
         720.11              6         973.41
         952.43             10         440.79
          61.68              1         360.59
         617.71              6         521.20
         146.79              3         361.54
         821.11              8         632.08
         151.07              3         678.26
         286.17              4         531.69
         312.57              4         423.61
         108.27              3         278.02
         208.50              5         439.51
         192.50              4         278.58
         394.65              5         158.84
         185.74              3         673.31
         386.76              5         509.30
         423.56              5         399.39
         379.48              4         620.82
         547.94              7         384.09
         277.98              3         546.04
         456.91              7         409.75
         565.30              5         342.70
          25.64              1         431.11
         392.40              4         619.52
         268.92              4         227.30
         178.18              3         949.32
         214.98              4         264.07
         364.22              3         446.91
         683.45              5         728.54
          64.86              2         225.07
         624.33              6         628.13
         245.51              3         284.63
         113.13              2         509.25
         206.57              4         651.03
         268.82              4         205.07
         989.26              9         757.15
         416.80              4         393.61
         473.67              4         273.62
         938.69              6         831.43
         320.28              5         261.52
         641.63              5         485.89
        1540.41              8         318.59
         286.84              4         812.11
         457.79              5         576.10
         748.24              7         829.44
          39.23              2         620.82
         513.40              7         254.60
          85.63              2         460.48
        1020.86              8         594.70
         247.85              3         490.26
         240.35              4         567.19
         102.45              2         141.01
          74.18              2         221.07
          25.24              1         603.92
         170.65              3         241.36
         528.66              7         615.96
         302.38              4         423.53
         476.93              6         297.25
         332.07              5         328.85
        1117.84              8         816.12
         204.89              3         537.48
         147.37              3         806.68
         285.66              4         656.69
         146.16              3         242.77
         563.26              6         247.63
          86.51              2         238.88
         266.76              3         633.64
         249.24              5         597.64
         240.59              3         440.40
         179.36              3         373.40
         221.67              3         577.37
         651.97              7         343.55
         227.98              3         263.13
         783.78              8         241.43
         323.21              5         500.41
         212.59              3         269.51
         364.41              4         500.70
         423.98              4         340.44
         285.53              3         478.88
         348.68              3         379.60
         839.21              7         688.54
          43.60              2         458.88
          42.17              2         259.45
         121.89              2         559.76
          22.09              1         178.65
         624.59              6         499.59
         230.95              3         772.13
         103.66              3         276.29
         103.63              3         549.29
         783.69              6         482.95
         335.52              3         658.77
          96.63              3         477.68
          90.30              3         371.57
         590.51              6         665.55
         137.85              3        1038.58
         398.95              4         297.63
          88.92              2         689.09
         335.07              4         462.60
         327.43              4         582.67
          66.26              2         623.23
         617.85              7         223.34
         275.46              5         431.42
         393.48              6         401.91
         763.66              7         654.65
         145.62              3         389.24
         147.92              3         216.15
         110.78              3         193.34
         622.10              6         449.14
         566.15              5         727.81
         237.13              3         555.15
         366.15              5         361.05
         226.22              4         437.02
         157.46              4         234.82
         357.46              4         384.70
         203.78              5         567.26
         282.16              4         275.80
         669.55              8         365.33
         622.38              5         747.43
         327.19              5         479.45
         761.36              7         467.21
         175.98              2         416.23
         532.79              6         457.16
          17.39              0         627.66
          55.79              2         121.26
         137.74              2         750.84
         302.11              5         544.07
          87.44              2         652.25
         216.10              4         439.48
         656.80              7         814.47
         243.64              4         135.56
         227.97              4         469.07
         117.62              3         549.51
         143.90              3         590.78
         201.65              3         957.73
        1097.47              7         850.32
         880.11              9         257.25
         163.58              4         435.29
        1863.56             10         319.44
        2029.23              7         534.55
         464.56              3         473.23
         234.57              5         529.32
         353.62              5         618.27
         274.90              4         190.02
         364.19              5         613.62
         476.71              4         250.42
         430.30              5         601.45
          31.14              1         643.73
         165.41              3         416.21
         297.71              4         322.07
         104.21              2         272.70
         292.01              4         659.12
          68.76              2         816.14
         317.45              5         825.82
         208.21              4         282.92
        1147.10              7         574.21
         101.87              3         210.49
         336.04              6         787.80
         107.59              3         335.40
        1093.47              6         584.58
         153.20              3         383.03
         261.95              4         221.96
        1317.17             10         752.17
         215.24              4         307.91
        1049.33              9         215.23
         460.51              5         389.80
          21.52              1         321.92
         191.55              3         465.10
         305.80              5         289.99
         394.82              4         424.98
         503.90              6         536.18
         216.45              3         395.76
         920.77              8         882.80
         254.76              5         381.27
         348.55              5         581.05
         430.93              5         314.53
         643.49              6         275.75
         319.02              5          64.56
         421.91              4         593.92
         662.29              6         352.67
         138.15              3         472.64
         387.89              4         287.30
         335.48              5         343.88
         175.76              3         537.17
         752.02              9         611.36
         169.31              3         400.04
         677.79              6         744.68
         496.68              6         337.43
         567.05              4         536.22
         417.15              5         370.59
         827.20              7         561.80
         158.93              2         681.02
         350.26              4         566.76
         367.46              5         576.65
         825.44              4         592.35
         596.30              5         340.12
         112.61              3         434.05
         159.15              2         499.61
         344.40              5         325.86
         363.97              5         686.59
          75.01              2         329.14
         527.06              6         421.68
         160.13              3         501.56
         167.23              4         431.01
         472.79              6         689.62
         236.31              4         387.64
         751.67              8         729.52
         299.66              3         935.00
         349.30              4         407.59
         276.85              5         352.86
         636.09              8         156.16
         738.30              6         884.32
         185.30              3         412.25
         410.16              6         460.41
          53.07              2         586.99
         157.18              4         617.88
          24.90              1         250.26
          90.41              2         297.11
         107.00              3         824.12
         402.38              4         807.42
         375.12              6         219.14
         108.26              3         327.40
         354.03              4         326.11
         353.06              5         556.84
        1325.06              8         293.61
         372.60              5         325.47
         998.73              7         469.06
         200.99              3         532.67
         635.93              5         475.54
         395.68              6         137.36
         234.31              4         317.26
         219.08              4         757.32
        1065.07              8         451.91
         280.32              3         243.51
           7.99              0         606.42
         238.04              4         648.77
         420.54              5         321.99
          58.93              2         454.05
