      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         444.92              6         316.38
          63.56              2         230.98
         317.80              5         352.97
         444.92              6         267.71
         317.80              5         189.81
          63.56              2         177.83
          21.19              1         272.92
         317.80              5         275.60
         444.92              6         294.14
          63.56              2         319.12
          21.19              1         411.41
         317.80              5         417.93
         953.41              9         208.16
         593.23              7         278.61
           0.00              0         373.99
         762.73              8         284.68
         317.80              5         274.70
         211.87              4         327.31
          63.56              2         320.86
         953.41              9         285.87
         211.87              4         277.94
         317.80              5         329.72
         211.87              4         200.93
         211.87              4         281.71
         211.87              4         281.05
          21.19              1         333.83
          63.56              2         490.10
          63.56              2         347.00
         317.80              5         426.37
         211.87              4         271.41
          63.56              2         232.41
         762.73              8         420.53
         127.12              3         258.17
          63.56              2         300.63
         444.92              6         158.04
         127.12              3         219.52
         317.80              5         317.11
         317.80              5         406.89
         211.87              4         466.69
         211.87              4         439.32
          63.56              2         522.90
         127.12              3         180.67
          21.19              1         283.62
         211.87              4         299.99
         127.12              3         502.49
          63.56              2         469.95
          21.19              1         185.00
           0.00              0         306.41
         127.12              3         163.28
          21.19              1         354.90
         317.80              5         433.11
         211.87              4         146.49
          63.56              2         268.99
         762.73              8         415.60
         211.87              4         212.34
          63.56              2         310.39
         593.23              7         234.37
          21.19              1         241.89
          21.19              1         295.73
         953.41              9         200.57
          63.56              2         178.13
         127.12              3         193.24
          63.56              2         284.47
         317.80              5         109.98
         444.92              6         307.56
          63.56              2         302.40
         127.12              3         153.19
         593.23              7         420.37
         127.12              3         281.21
         317.80              5         451.04
         127.12              3         126.13
          63.56              2         561.47
         211.87              4         251.04
         444.92              6         294.92
          63.56              2         215.89
         317.80              5         487.05
         211.87              4         248.00
         127.12              3         199.79
         762.73              8         270.42
         127.12              3         402.17
         127.12              3         436.73
         211.87              4         469.55
         211.87              4         540.30
         211.87              4         349.46
         127.12              3         316.02
         127.12              3         230.63
         317.80              5         116.20
          21.19              1         222.98
         317.80              5         297.36
          21.19              1         353.55
         317.80              5         447.92
         127.12              3         407.36
         211.87              4         202.46
         444.92              6         372.04
          63.56              2         222.29
         444.92              6         367.14
         211.87              4         399.88
          63.56              2         521.19
         211.87              4         278.99
         593.23              7         291.97
         211.87              4         236.30
          63.56              2         701.90
           0.00              0         203.30
          63.56              2         507.86
         127.12              3         319.67
         127.12              3         238.80
         593.23              7         364.26
         317.80              5         245.70
          63.56              2         265.05
         211.87              4         269.08
         317.80              5         176.27
         593.23              7         279.53
          63.56              2         446.24
         762.73              8         417.42
         127.12              3         406.31
         211.87              4         348.56
         317.80              5         278.60
         593.23              7         325.89
         317.80              5         365.63
         211.87              4         353.86
          21.19              1         253.73
         127.12              3         295.07
          21.19              1         318.89
         317.80              5         449.24
         127.12              3         226.87
         127.12              3         244.30
         317.80              5         273.73
         317.80              5         336.61
          21.19              1         384.66
         444.92              6         355.16
          63.56              2         319.47
         127.12              3         155.93
          63.56              2         362.60
         317.80              5         439.23
         211.87              4         285.23
         127.12              3         469.45
         211.87              4         326.61
         762.73              8         231.62
         211.87              4         105.26
         444.92              6         386.18
         211.87              4         359.48
         317.80              5         318.20
         317.80              5         347.06
         211.87              4         452.13
          63.56              2         182.81
         593.23              7         218.91
          21.19              1         377.11
         211.87              4         273.66
         317.80              5         347.52
          63.56              2         219.92
         444.92              6         477.21
          21.19              1         183.65
         211.87              4         325.61
         211.87              4         377.82
          63.56              2         526.61
         211.87              4         343.24
          21.19              1         363.83
         211.87              4         441.28
           0.00              0         301.89
         317.80              5         567.66
         762.73              8         261.73
         593.23              7         439.44
          63.56              2         167.77
         127.12              3         363.58
         127.12              3         241.12
         593.23              7         187.48
          63.56              2         211.35
         444.92              6         501.10
         317.80              5         177.17
         317.80              5         281.61
         211.87              4         358.43
         211.87              4         172.32
         444.92              6         149.25
         211.87              4         577.25
          21.19              1         244.14
         593.23              7         334.07
         127.12              3         392.11
         953.41              9         202.87
          63.56              2         275.53
         211.87              4         324.06
         444.92              6          90.19
          63.56              2          55.41
         127.12              3         177.61
         127.12              3         187.27
           0.00              0         351.52
         593.23              7         182.21
         593.23              7         341.38
         317.80              5         195.88
          63.56              2         402.71
         317.80              5         135.14
         444.92              6         155.16
         762.73              8         340.59
         593.23              7         230.25
         317.80              5         470.97
          63.56              2         119.15
          63.56              2         168.38
        1165.28             10         104.11
         317.80              5         184.18
          63.56              2         166.66
         211.87              4         172.67
         444.92              6         358.34
         211.87              4         402.20
         127.12              3         460.34
         593.23              7         536.58
         127.12              3         176.03
          63.56              2         299.10
          21.19              1         348.95
          63.56              2         321.83
          21.19              1         258.08
         317.80              5         287.96
         127.12              3         300.60
         317.80              5         168.44
          21.19              1         308.11
         127.12              3         141.88
         444.92              6         194.28
         953.41              9         174.82
         127.12              3         216.58
         593.23              7         244.01
         127.12              3         307.16
         317.80              5         504.67
         317.80              5         186.48
         317.80              5         170.52
         211.87              4         211.91
         762.73              8         415.65
         444.92              6         115.70
         593.23              7         177.07
         211.87              4         226.76
         211.87              4         147.61
          63.56              2         366.43
         127.12              3         156.67
         127.12              3         372.44
          63.56              2         149.34
         211.87              4         206.55
         317.80              5         193.84
         593.23              7         345.39
         211.87              4         176.70
         317.80              5         444.24
         127.12              3         227.48
          63.56              2         432.40
          63.56              2         481.04
         127.12              3         399.20
         444.92              6         139.74
         127.12              3         417.58
         444.92              6         365.61
         593.23              7         177.98
         444.92              6         257.50
          63.56              2         452.60
         593.23              7         229.64
         444.92              6         122.72
         444.92              6         354.19
         127.12              3         233.72
         444.92              6         273.43
         593.23              7         313.85
         211.87              4         201.63
          21.19              1         274.57
          63.56              2         284.09
         317.80              5         169.42
          21.19              1         298.76
         444.92              6         457.94
          63.56              2         399.94
          63.56              2         349.77
           0.00              0         300.61
         127.12              3         438.87
         127.12              3         186.46
         211.87              4         398.77
         593.23              7         317.31
           0.00              0         208.14
         444.92              6         308.28
         211.87              4         253.12
         127.12              3         358.63
         593.23              7         335.04
         317.80              5         221.62
         127.12              3         610.74
         127.12              3         183.56
         762.73              8         438.37
         211.87              4         268.66
         127.12              3         371.72
         127.12              3         333.25
         317.80              5         305.13
         211.87              4         393.96
         127.12              3         357.85
         211.87              4         223.49
         127.12              3         164.12
         127.12              3         150.52
         317.80              5         307.68
         762.73              8         410.00
          21.19              1         381.94
         953.41              9         218.79
         444.92              6         494.69
          21.19              1         368.69
         127.12              3         163.98
          63.56              2         314.63
          63.56              2         401.84
         127.12              3         424.41
         211.87              4         490.57
         211.87              4         502.98
          21.19              1         254.41
         211.87              4         175.84
         444.92              6         232.16
         211.87              4         201.12
         211.87              4         339.08
         127.12              3         281.62
         317.80              5         534.35
         317.80              5         273.40
         127.12              3         285.41
         127.12              3         335.22
          21.19              1         174.53
          63.56              2         154.42
         211.87              4         244.06
         317.80              5         436.01
         211.87              4         170.44
          21.19              1         297.94
         211.87              4         271.30
         211.87              4         243.77
          21.19              1         223.03
         317.80              5         230.29
         593.23              7         177.97
          21.19              1         127.95
         444.92              6         262.05
         211.87              4         141.72
         317.80              5         268.03
         127.12              3         314.60
          63.56              2         546.64
         444.92              6         493.14
         444.92              6         345.50
          63.56              2         455.74
         444.92              6         231.12
         444.92              6         196.41
          21.19              1         613.51
         211.87              4         401.38
         211.87              4         334.26
         211.87              4         272.52
         317.80              5         364.67
         211.87              4         260.61
         444.92              6         149.97
         211.87              4         369.77
         127.12              3         227.52
         211.87              4         303.32
         127.12              3         402.72
         762.73              8         389.20
         317.80              5         277.87
         317.80              5         263.74
         211.87              4         286.18
         127.12              3         451.20
         593.23              7         236.28
          21.19              1         491.12
         211.87              4         248.44
         127.12              3         417.94
         317.80              5         353.03
         211.87              4         394.34
         211.87              4         212.30
          63.56              2         274.11
         127.12              3         467.03
          63.56              2         334.54
          63.56              2         489.76
          21.19              1         167.65
         127.12              3         336.88
         317.80              5         296.48
         953.41              9         150.41
         211.87              4         323.00
         211.87              4         248.70
         127.12              3         323.50
         593.23              7         303.69
          21.19              1         227.16
          63.56              2         243.96
         444.92              6         273.93
         444.92              6         503.49
         317.80              5         378.31
         317.80              5         176.59
         317.80              5         212.54
         317.80              5         157.39
          63.56              2         341.13
          63.56              2         414.70
         317.80              5         427.15
         444.92              6         189.88
         317.80              5         261.30
         444.92              6         294.03
         593.23              7         206.37
         317.80              5         400.30
         211.87              4         375.36
         317.80              5         290.61
         593.23              7         369.89
          63.56              2         236.05
         444.92              6         297.35
         317.80              5         465.03
         211.87              4         251.71
          21.19              1         271.75
          21.19              1         262.84
          63.56              2         440.40
           0.00              0         208.23
          21.19              1         396.39
          21.19              1         310.96
         317.80              5         238.97
          63.56              2         322.55
          63.56              2         297.14
          21.19              1         615.59
         317.80              5         277.38
         211.87              4         188.74
          21.19              1         276.10
          63.56              2         225.72
         317.80              5         302.62
         127.12              3         184.23
         211.87              4         475.36
          63.56              2         409.11
          63.56              2         184.07
         317.80              5         347.28
         127.12              3         359.07
          63.56              2          78.95
         593.23              7         160.56
         127.12              3         336.56
         211.87              4         206.85
         953.41              9         159.53
         211.87              4         169.91
         211.87              4         468.60
         211.87              4         374.83
         127.12              3         545.74
          63.56              2         307.24
         444.92              6         336.08
          21.19              1         341.86
         444.92              6         347.27
         127.12              3         304.55
           0.00              0         269.72
          21.19              1         296.75
         211.87              4         292.99
          21.19              1         433.18
         444.92              6         346.72
         317.80              5         146.68
         444.92              6         431.99
         953.41              9         197.77
         127.12              3         391.84
         127.12              3         268.78
         317.80              5         293.71
         127.12              3         274.94
         127.12              3         120.81
         127.12              3         388.66
         317.80              5         281.56
         211.87              4         434.70
          21.19              1         137.13
         211.87              4         399.49
         127.12              3         269.42
          63.56              2         430.11
         593.23              7         112.79
         211.87              4         262.86
          63.56              2         537.79
          63.56              2         340.21
          63.56              2         284.00
          21.19              1         282.53
           0.00              0         180.98
         211.87              4         210.17
         317.80              5         386.59
          21.19              1         176.21
          63.56              2         221.30
         127.12              3         390.49
         593.23              7         362.68
         762.73              8         155.52
         211.87              4         351.96
         593.23              7         300.77
          63.56              2         404.61
          21.19              1         301.16
          21.19              1         418.25
         127.12              3         217.57
         127.12              3         170.62
          63.56              2         245.94
          63.56              2         621.93
         211.87              4         450.81
          21.19              1         280.64
          21.19              1         412.50
          21.19              1         494.92
          63.56              2         277.25
         127.12              3         151.69
         317.80              5         416.87
          63.56              2          87.98
         211.87              4         368.86
         593.23              7         480.81
         211.87              4         451.36
         444.92              6         212.77
         127.12              3         307.25
         762.73              8         280.44
          21.19              1         253.98
         127.12              3         256.91
         127.12              3         410.62
         211.87              4         512.27
         211.87              4         302.70
         127.12              3         216.75
         317.80              5         302.36
         593.23              7         222.30
         593.23              7         548.34
          21.19              1         375.79
         127.12              3         222.85
         593.23              7         318.77
         317.80              5         316.34
         593.23              7         145.89
         593.23              7         181.07
         317.80              5         322.39
          63.56              2         258.79
         317.80              5         479.72
         444.92              6         139.96
         444.92              6         219.28
         444.92              6         178.80
          21.19              1         653.67
         593.23              7         321.85
         444.92              6         312.00
         317.80              5         332.31
         127.12              3         246.65
         444.92              6         274.61
          21.19              1         523.16
           0.00              0         216.65
          63.56              2         581.56
         317.80              5         319.61
          63.56              2         145.40
         211.87              4         217.01
         953.41              9         228.44
          63.56              2         291.98
        1165.28             10         121.07
         317.80              5         205.76
         127.12              3         206.88
         593.23              7         119.75
         444.92              6         246.26
         211.87              4         174.03
         127.12              3         558.74
          63.56              2         363.64
           0.00              0         276.64
         593.23              7         332.63
         211.87              4         317.26
          63.56              2          89.11
         444.92              6         427.29
          63.56              2         190.02
         127.12              3         234.12
         127.12              3         398.68
          63.56              2         339.31
         211.87              4         219.33
         593.23              7         246.50
         127.12              3         561.31
          63.56              2         358.16
          21.19              1         190.06
         127.12              3         230.13
         127.12              3         235.23
         127.12              3         459.05
          63.56              2         278.47
         127.12              3         210.51
          21.19              1         329.04
         317.80              5         249.57
         211.87              4         617.15
         211.87              4         384.53
          63.56              2         133.83
         127.12              3         518.43
         444.92              6         289.96
         317.80              5         336.45
          63.56              2         218.72
          63.56              2         355.32
         127.12              3         314.47
         317.80              5         485.81
         593.23              7         431.89
          21.19              1         133.48
          21.19              1         216.04
          21.19              1         311.35
          63.56              2         150.78
           0.00              0         280.00
         211.87              4         357.65
         211.87              4         264.40
         317.80              5         263.42
          21.19              1         611.60
         127.12              3         199.92
          21.19              1         196.35
         317.80              5         365.18
         317.80              5         365.33
          21.19              1         309.25
         444.92              6         200.40
         127.12              3         366.14
         317.80              5         103.10
         127.12              3         419.18
          21.19              1         427.19
         444.92              6         521.93
         317.80              5         457.66
         762.73              8         189.27
         953.41              9         279.62
          21.19              1         207.10
         444.92              6         204.16
          63.56              2         304.06
         211.87              4         250.95
         211.87              4         288.63
         317.80              5         356.85
         444.92              6         148.66
         211.87              4         415.10
          63.56              2         249.67
         317.80              5         312.28
         317.80              5         375.22
         444.92              6         156.02
         211.87              4         114.81
          63.56              2         105.71
          63.56              2         360.02
         211.87              4         227.10
           0.00              0         164.64
         211.87              4         255.18
         127.12              3         421.58
          63.56              2         269.54
         317.80              5         477.35
          21.19              1         128.15
         211.87              4         356.03
         211.87              4         292.33
         317.80              5         434.29
         127.12              3         289.37
         317.80              5         182.00
         593.23              7         280.03
         127.12              3         502.94
          63.56              2         206.42
          63.56              2         354.17
          63.56              2         202.95
         593.23              7         256.16
          63.56              2         428.87
         211.87              4         344.56
         444.92              6         441.36
         211.87              4         219.88
         444.92              6         202.10
         211.87              4         303.85
          63.56              2         235.74
          21.19              1         134.07
         211.87              4         303.83
          63.56              2         329.68
         211.87              4         384.95
         127.12              3         236.46
         317.80              5         255.06
         127.12              3         348.99
         211.87              4         494.19
          63.56              2         579.83
         127.12              3         282.70
         211.87              4         132.54
         211.87              4         295.33
         211.87              4         358.19
         444.92              6         259.58
         317.80              5         179.43
          21.19              1         222.34
         127.12              3         348.73
           0.00              0         119.38
          63.56              2         293.91
          63.56              2         317.05
         444.92              6         215.78
          21.19              1         287.97
         211.87              4         199.88
         762.73              8         360.24
          63.56              2         315.63
          21.19              1         347.33
         444.92              6         310.15
         317.80              5         239.50
         127.12              3         296.43
         593.23              7         429.73
           0.00              0         522.92
         211.87              4         233.33
          63.56              2         369.88
           0.00              0         295.48
         127.12              3         189.91
         127.12              3         321.29
         444.92              6         392.76
         211.87              4         209.28
         317.80              5         368.74
         444.92              6         278.46
          21.19              1         256.72
         211.87              4         264.13
         127.12              3         445.00
          63.56              2         220.51
         444.92              6         133.86
         444.92              6          96.31
         317.80              5         269.00
         444.92              6         222.84
         127.12              3         162.08
         211.87              4         300.40
         127.12              3         358.32
          21.19              1         296.77
         127.12              3         530.41
         444.92              6         125.45
         127.12              3         576.26
         127.12              3         157.88
          63.56              2         313.23
         211.87              4         444.16
          63.56              2         194.74
         593.23              7         502.02
          63.56              2          74.92
          21.19              1         242.62
         317.80              5         259.00
          63.56              2         482.21
           0.00              0         509.04
          63.56              2         437.62
         127.12              3         324.00
         127.12              3         459.65
         444.92              6         177.72
         317.80              5         286.28
         317.80              5         189.93
         593.23              7         245.92
         317.80              5         246.39
          63.56              2         280.44
         317.80              5         313.48
         593.23              7         283.86
         593.23              7         223.98
         317.80              5         405.61
         444.92              6         285.69
         593.23              7         331.85
         444.92              6         288.41
          63.56              2         304.34
         444.92              6         390.59
         211.87              4         217.54
          21.19              1         331.54
          21.19              1         208.24
         127.12              3         269.72
         317.80              5         185.02
         127.12              3         403.25
         317.80              5         359.39
         593.23              7         299.47
         127.12              3         317.86
          63.56              2         215.76
         127.12              3         172.21
          21.19              1         228.95
         127.12              3         354.05
         127.12              3         530.44
          63.56              2         311.01
         127.12              3         229.75
          21.19              1         152.46
         317.80              5         339.73
          63.56              2         393.83
         127.12              3         273.85
          63.56              2         301.02
          63.56              2         350.42
          63.56              2         101.70
         762.73              8         420.24
         317.80              5         323.66
         444.92              6         495.40
         317.80              5         246.85
          63.56              2         403.36
         444.92              6         223.01
          63.56              2         452.29
          21.19              1         678.96
          21.19              1         380.88
         317.80              5         213.12
         127.12              3         131.85
         444.92              6         307.85
          63.56              2         454.41
         211.87              4         249.00
         317.80              5         183.28
          21.19              1         252.39
         762.73              8         162.07
         127.12              3          47.52
         317.80              5         209.77
         762.73              8         437.55
         127.12              3         424.13
          21.19              1         542.90
         211.87              4         292.16
          63.56              2         470.40
         762.73              8         197.64
         762.73              8         256.14
         127.12              3         358.62
         317.80              5         233.85
         211.87              4         249.20
          21.19              1         109.41
         211.87              4         105.29
         444.92              6         183.70
          21.19              1         159.82
         127.12              3         256.75
          63.56              2         375.60
         317.80              5         166.39
         211.87              4         367.03
         127.12              3         198.17
         444.92              6         307.19
         953.41              9         254.16
         317.80              5         149.33
         211.87              4         367.39
         211.87              4         178.55
          63.56              2         483.89
         593.23              7         210.32
         593.23              7         222.70
         127.12              3         515.29
         317.80              5         385.62
         211.87              4         446.78
         953.41              9         184.75
         211.87              4         414.99
         211.87              4         226.07
         127.12              3         274.77
          63.56              2         298.34
          21.19              1         307.00
         211.87              4         197.99
          21.19              1         442.68
         211.87              4         121.51
         317.80              5         182.55
         211.87              4         361.97
         762.73              8         317.73
          21.19              1         327.85
         593.23              7         400.04
         127.12              3         433.17
         444.92              6         333.59
         127.12              3         188.30
          63.56              2         377.23
         127.12              3         117.88
          63.56              2         436.70
         444.92              6         210.51
          21.19              1         215.02
          63.56              2         195.11
         127.12              3         389.14
         127.12              3         299.51
         127.12              3         209.78
         317.80              5         112.88
         317.80              5         331.90
         211.87              4         465.63
         127.12              3         389.21
         211.87              4         147.44
          21.19              1         269.62
         211.87              4         286.93
         127.12              3         462.74
         211.87              4         314.62
         127.12              3         281.02
          63.56              2         355.44
         953.41              9         115.48
         127.12              3         343.07
         593.23              7         198.74
         317.80              5         571.44
         444.92              6         355.11
         953.41              9         177.10
         211.87              4         311.39
           0.00              0         348.99
         211.87              4         338.06
         211.87              4         200.32
          63.56              2         439.41
          63.56              2         370.59
         317.80              5         392.89
          21.19              1         524.43
         211.87              4         216.44
         127.12              3         280.85
         127.12              3         163.82
         317.80              5         143.76
         317.80              5         268.14
         444.92              6         146.88
          63.56              2         192.81
           0.00              0         445.46
         127.12              3         247.73
         211.87              4         558.15
         444.92              6         401.07
         317.80              5         469.76
         317.80              5         231.96
         211.87              4         411.44
         317.80              5         367.48
         444.92              6         268.89
         127.12              3         298.96
         444.92              6         351.74
         444.92              6         253.61
         127.12              3         305.79
         127.12              3         190.15
          21.19              1         427.73
         444.92              6         237.09
         127.12              3         286.61
         127.12              3         434.06
         444.92              6         262.51
         127.12              3         169.04
          21.19              1         599.86
          63.56              2         352.84
         211.87              4         334.80
         317.80              5         227.14
         593.23              7         222.39
         444.92              6         172.44
         317.80              5         378.50
         317.80              5         438.49
          21.19              1         339.79
          63.56              2         325.11
         317.80              5         483.14
         444.92              6         144.69
          63.56              2         277.49
         127.12              3         411.79
          63.56              2         213.08
         593.23              7         234.27
         211.87              4         301.99
         127.12              3         217.78
         593.23              7         384.75
          63.56              2         412.28
         127.12              3         344.42
         444.92              6         219.60
         317.80              5         325.44
         953.41              9         139.54
          63.56              2         565.80
         317.80              5         478.95
         317.80              5         142.94
         211.87              4         153.74
         317.80              5         368.11
          21.19              1         190.20
          21.19              1         237.93
         127.12              3         319.23
          21.19              1         375.09
          63.56              2         225.64
         127.12              3         402.47
         317.80              5         656.27
         127.12              3         481.92
         127.12              3         195.46
         127.12              3         408.43
           0.00              0         243.70
         127.12              3         202.82
         127.12              3         416.72
          63.56              2         134.14
         211.87              4         257.00
         127.12              3         255.52
         317.80              5         534.70
         127.12              3         360.58
         211.87              4         328.34
          63.56              2         395.07
         953.41              9         339.01
         953.41              9         235.37
          21.19              1         254.58
          63.56              2         287.30
         211.87              4         516.21
         317.80              5         171.20
         127.12              3         281.73
         317.80              5         173.63
           0.00              0         341.28
         211.87              4         183.74
         444.92              6         138.81
        1165.28             10         184.77
         953.41              9         172.70
         211.87              4         458.52
          63.56              2         216.47
          63.56              2         527.99
         444.92              6         325.97
         593.23              7         190.67
         211.87              4         536.42
         593.23              7         310.80
          63.56              2         287.50
         444.92              6         320.69
         444.92              6         358.55
          63.56              2         303.04
         211.87              4         187.76
         593.23              7         284.39
         127.12              3         292.40
          63.56              2         216.00
         127.12              3         231.46
         211.87              4         389.89
         444.92              6         235.84
         211.87              4         138.82
         593.23              7         230.42
         127.12              3         204.65
         317.80              5         433.37
         317.80              5         198.14
         444.92              6         314.60
         211.87              4         288.88
         317.80              5         195.99
         211.87              4         233.49
         762.73              8          59.61
          21.19              1         124.02
         762.73              8         342.86
         444.92              6         105.86
         317.80              5         435.26
         127.12              3         447.40
          21.19              1         210.25
          63.56              2         307.93
         127.12              3         397.68
         444.92              6         284.10
         211.87              4         445.34
         762.73              8         201.00
         444.92              6         429.02
          21.19              1         428.30
         593.23              7         460.46
         317.80              5         363.97
          63.56              2         236.58
         127.12              3         130.29
         127.12              3         122.56
          63.56              2         213.55
         211.87              4         301.68
         127.12              3         415.39
         211.87              4         172.82
         211.87              4         295.36
          21.19              1         267.24
         317.80              5         469.61
         317.80              5         234.96
          63.56              2         271.00
         127.12              3         215.24
         317.80              5         465.75
         127.12              3         261.29
         127.12              3         237.35
         317.80              5         237.59
         444.92              6         180.07
          63.56              2         568.31
         317.80              5         261.89
         317.80              5         510.54
         444.92              6         466.87
         127.12              3         274.60
         127.12              3         370.60
         444.92              6         285.90
