      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
 #Erot(HCl)cm-1             #J    #Speed(m/s)
          63.56              2         197.95
          63.56              2         482.51
         211.87              4         229.38
         444.92              6         166.60
         127.12              3         284.30
         444.92              6         184.01
         127.12              3         258.73
         444.92              6         205.68
         211.87              4         322.53
         127.12              3         475.36
         127.12              3         243.46
         593.23              7         334.54
          21.19              1         499.89
         762.73              8         182.13
         127.12              3         594.77
          63.56              2         467.84
         211.87              4         244.04
         317.80              5         250.52
         211.87              4         267.25
         127.12              3         469.27
          63.56              2         262.57
         444.92              6         189.74
          63.56              2         246.40
         444.92              6         342.56
         211.87              4         301.94
         127.12              3         471.36
          63.56              2         282.20
         211.87              4         457.29
         211.87              4         171.84
         444.92              6         122.28
         444.92              6         350.27
         211.87              4         445.88
         211.87              4         174.84
         127.12              3         122.59
          63.56              2         417.20
          21.19              1         274.59
          21.19              1         333.95
         593.23              7         182.13
           0.00              0         179.36
         211.87              4         348.71
          63.56              2         500.10
          21.19              1         227.26
         317.80              5         194.39
         317.80              5         579.84
         127.12              3         439.25
         593.23              7         218.49
         593.23              7         374.52
         593.23              7         113.48
          63.56              2         116.45
         317.80              5         214.95
         317.80              5         270.07
         127.12              3         137.30
          63.56              2         455.24
          21.19              1         317.86
         127.12              3         635.63
         211.87              4         248.19
          63.56              2         194.04
         211.87              4         523.38
         127.12              3         231.09
          63.56              2         481.24
          63.56              2         399.81
         317.80              5         142.77
         211.87              4         439.73
          63.56              2         233.00
         211.87              4         361.90
         127.12              3         392.96
         593.23              7         171.92
         211.87              4         312.88
         211.87              4         423.57
         127.12              3         344.07
         127.12              3         293.40
         317.80              5         267.80
         211.87              4         211.47
         593.23              7         380.72
          63.56              2         243.03
         127.12              3         296.02
         317.80              5         310.92
         127.12              3         314.65
          63.56              2         262.47
          63.56              2         295.90
         317.80              5         478.27
         127.12              3         209.33
         953.41              9         253.06
         211.87              4         194.13
          63.56              2         310.98
         317.80              5         294.31
         953.41              9         260.17
         317.80              5         244.82
         127.12              3         513.40
          63.56              2         473.75
         127.12              3         407.83
         762.73              8         402.81
         317.80              5         348.28
         211.87              4         355.57
          63.56              2         139.36
         211.87              4          69.82
         593.23              7         261.23
          63.56              2         403.47
         127.12              3         193.28
         127.12              3         265.30
          21.19              1         108.82
           0.00              0         198.12
         211.87              4         381.98
         211.87              4         227.10
         317.80              5         352.39
         317.80              5         236.88
         211.87              4         214.53
         317.80              5         112.81
         444.92              6         215.97
         317.80              5         160.30
          63.56              2         499.14
         317.80              5         464.35
          63.56              2         179.52
         444.92              6         129.90
         127.12              3         435.95
         127.12              3         260.55
         127.12              3         188.60
         127.12              3         171.32
         211.87              4         233.09
         593.23              7         345.61
         317.80              5         202.55
          21.19              1         247.59
         127.12              3         240.94
         317.80              5         258.80
          63.56              2         448.41
          21.19              1         234.89
         211.87              4         515.04
          63.56              2         211.90
         953.41              9         200.36
          21.19              1         250.39
         762.73              8         198.51
          63.56              2         457.84
         317.80              5         395.38
           0.00              0         170.82
         593.23              7         336.60
          63.56              2         411.04
          63.56              2         235.28
          63.56              2         463.36
         444.92              6         177.10
         211.87              4         204.24
          63.56              2         232.90
         127.12              3         274.91
         211.87              4         458.02
         444.92              6         170.35
         762.73              8         163.05
         127.12              3         179.80
          21.19              1         238.70
          21.19              1         369.31
           0.00              0         130.95
         444.92              6         522.16
         127.12              3         255.06
         211.87              4          98.52
         127.12              3         469.95
         317.80              5         328.18
         211.87              4         332.96
         444.92              6         264.73
         953.41              9         148.43
          21.19              1         128.87
         211.87              4         219.38
         444.92              6         388.99
         317.80              5         311.33
         444.92              6         411.60
         762.73              8         295.44
         317.80              5         143.11
         444.92              6         395.44
         127.12              3         381.93
         127.12              3         398.69
         127.12              3         596.58
          63.56              2         379.07
         444.92              6         416.51
         127.12              3         216.04
         211.87              4         397.51
          63.56              2         416.74
           0.00              0         320.32
          63.56              2         360.46
         593.23              7         182.61
          63.56              2         327.72
         127.12              3         301.05
           0.00              0         466.61
          63.56              2         182.32
         127.12              3         384.60
         762.73              8         283.91
           0.00              0         433.19
          63.56              2         370.16
          21.19              1         211.37
         127.12              3         308.49
         317.80              5         250.80
         211.87              4         252.92
         211.87              4         274.89
         593.23              7         536.20
          63.56              2         278.63
         317.80              5         545.80
         444.92              6         386.28
          63.56              2         396.23
         317.80              5         237.32
         211.87              4         412.93
         211.87              4         271.74
         317.80              5         443.28
         127.12              3         134.26
         127.12              3         195.55
          63.56              2         414.31
          63.56              2         237.59
         444.92              6         239.49
         127.12              3         358.50
         211.87              4         274.11
         762.73              8         380.87
         762.73              8         274.34
         127.12              3         272.91
         317.80              5         435.45
         444.92              6         267.27
         317.80              5         159.81
          63.56              2         353.63
         444.92              6         414.67
         211.87              4         247.17
         127.12              3         198.54
         317.80              5         181.97
          21.19              1         303.34
          63.56              2         209.21
         211.87              4         167.02
         211.87              4         181.90
         127.12              3         240.04
          63.56              2         425.16
         211.87              4         534.67
         762.73              8          87.80
          21.19              1         212.22
         211.87              4         294.19
          63.56              2         253.66
         444.92              6         236.76
         444.92              6         245.06
         211.87              4         369.04
          63.56              2         159.72
          63.56              2         542.36
         317.80              5         511.74
          63.56              2         418.34
         127.12              3         119.34
           0.00              0         247.98
         211.87              4         468.22
         127.12              3         257.28
          63.56              2         280.39
           0.00              0         374.36
         127.12              3         153.37
         211.87              4         150.54
          63.56              2         521.62
          21.19              1         338.48
         953.41              9         250.87
         953.41              9         177.47
         593.23              7         135.75
         127.12              3         167.75
         211.87              4         279.83
         953.41              9         181.94
          63.56              2         297.25
         953.41              9         369.98
         444.92              6         115.93
         127.12              3         113.87
          63.56              2         232.29
          21.19              1         317.00
          63.56              2         167.52
         444.92              6         263.81
         127.12              3         239.66
          21.19              1         185.92
          63.56              2         357.34
         317.80              5         225.72
         762.73              8         110.24
         317.80              5         227.93
         317.80              5         237.81
         211.87              4         226.80
           0.00              0         394.89
        1165.28             10         269.19
         211.87              4         164.86
         444.92              6         146.32
         317.80              5         307.83
         211.87              4         243.79
         317.80              5         306.31
         593.23              7         150.40
          21.19              1         296.87
          21.19              1         233.01
          21.19              1         444.20
         127.12              3         191.41
         444.92              6         359.52
         317.80              5         340.81
         127.12              3         297.71
         127.12              3         442.54
         444.92              6         361.59
          21.19              1         177.78
          63.56              2         342.12
         211.87              4         258.13
         317.80              5         185.46
          63.56              2         316.70
           0.00              0         386.40
         127.12              3         408.56
          63.56              2         226.20
         211.87              4         151.45
          21.19              1         104.38
         593.23              7         500.66
         127.12              3         264.22
         317.80              5         530.07
         211.87              4         195.08
          21.19              1         170.30
          63.56              2         308.03
         444.92              6         428.24
         127.12              3         154.00
         317.80              5         547.09
         762.73              8         141.73
         127.12              3         203.94
         211.87              4         217.80
         211.87              4         489.61
         317.80              5         297.70
         211.87              4         379.40
         127.12              3         184.73
         593.23              7         293.71
         211.87              4         275.74
         317.80              5         253.23
         127.12              3         293.22
         593.23              7         457.47
         317.80              5         219.95
          21.19              1         245.28
         317.80              5         376.34
         127.12              3         443.78
          63.56              2         157.34
          21.19              1         303.27
         444.92              6         351.78
          63.56              2         384.02
         127.12              3         480.45
         317.80              5         271.03
          21.19              1         467.76
         127.12              3         225.47
          63.56              2         268.08
         211.87              4         445.89
         317.80              5         467.96
         762.73              8         344.94
         593.23              7         321.35
         444.92              6         371.89
         127.12              3         376.70
         127.12              3         171.02
         127.12              3         230.73
         127.12              3         366.97
           0.00              0         564.00
         211.87              4         447.30
          63.56              2         371.25
         211.87              4         375.42
         211.87              4         480.54
           0.00              0         224.36
          21.19              1         150.02
          63.56              2         305.04
         444.92              6         375.39
          63.56              2         329.81
         762.73              8         113.93
         762.73              8         442.85
         127.12              3         238.24
         127.12              3         185.62
         127.12              3         524.40
          63.56              2         244.67
          63.56              2         428.39
          63.56              2         151.42
         762.73              8         261.50
         762.73              8         111.96
         127.12              3         212.23
         211.87              4         100.71
         211.87              4         243.69
         211.87              4         194.43
         127.12              3         538.20
         127.12              3         232.18
         211.87              4         210.53
         593.23              7         406.27
          63.56              2         433.57
         211.87              4         315.91
         444.92              6         402.75
         127.12              3         248.17
          63.56              2         329.06
         593.23              7         204.01
         762.73              8         402.13
         127.12              3         254.77
         211.87              4         212.44
          21.19              1         365.35
          63.56              2         207.92
         127.12              3         270.94
         444.92              6         238.79
         593.23              7         166.97
         593.23              7         452.78
         211.87              4         290.28
         444.92              6         158.08
          63.56              2         241.14
          21.19              1         333.47
         317.80              5         261.01
         762.73              8         404.13
          21.19              1         244.88
         127.12              3         447.99
         317.80              5         478.71
          21.19              1         494.95
         211.87              4         514.23
          63.56              2         188.60
         211.87              4         329.32
          21.19              1         416.12
         127.12              3         249.69
         127.12              3         593.64
          63.56              2         313.08
           0.00              0         310.77
         317.80              5         359.53
         127.12              3         191.97
         127.12              3         202.91
          63.56              2         484.68
         211.87              4         258.19
          63.56              2         416.00
          63.56              2         172.97
         211.87              4         305.87
         317.80              5         391.43
         444.92              6         239.28
         211.87              4         220.76
         127.12              3         164.71
          21.19              1         409.51
         444.92              6         384.58
         444.92              6         277.08
         444.92              6         286.52
          21.19              1         483.32
         211.87              4         160.42
         211.87              4         391.29
         211.87              4         528.91
          63.56              2         399.52
         127.12              3         272.45
         211.87              4         317.87
         317.80              5         237.99
         444.92              6         249.02
         127.12              3         329.12
         317.80              5         375.07
         444.92              6         279.54
         127.12              3         493.75
         211.87              4         362.03
         317.80              5         458.54
          21.19              1         444.91
         211.87              4         229.14
           0.00              0         299.66
         211.87              4         243.83
         317.80              5         328.56
          63.56              2         194.60
         444.92              6         232.49
         211.87              4         361.37
          63.56              2         345.61
          63.56              2         299.29
          63.56              2         164.61
         762.73              8         227.03
         211.87              4         216.92
         211.87              4         255.29
          21.19              1         271.70
         317.80              5         338.48
          21.19              1         343.45
         953.41              9         269.60
         127.12              3         390.79
          63.56              2         493.69
         127.12              3         677.83
         211.87              4         306.07
         317.80              5         115.25
         127.12              3         380.39
           0.00              0         122.96
          63.56              2         177.94
          21.19              1         168.04
         444.92              6         437.60
         211.87              4         188.63
          21.19              1         169.05
         317.80              5         222.93
         953.41              9         251.90
          21.19              1         322.34
          63.56              2         223.95
         593.23              7         349.65
         593.23              7         393.93
         762.73              8         369.90
         593.23              7         198.94
          21.19              1         189.86
         127.12              3         392.07
         317.80              5         428.11
         593.23              7         235.18
         211.87              4         227.26
          63.56              2         124.11
         317.80              5         206.49
          63.56              2         164.16
         317.80              5         241.54
          63.56              2         433.35
          21.19              1         514.30
         211.87              4         618.29
          21.19              1         348.83
          63.56              2         199.47
         211.87              4         166.54
         127.12              3         400.01
         127.12              3         307.66
          63.56              2         507.53
         127.12              3         332.35
          21.19              1         171.14
         211.87              4         496.31
         593.23              7         365.91
         444.92              6         213.50
          21.19              1         529.30
         317.80              5         253.16
         317.80              5         114.97
         127.12              3         317.34
          21.19              1         282.90
          63.56              2         187.83
         127.12              3         242.81
          63.56              2         267.48
         211.87              4         263.75
         593.23              7         364.64
         317.80              5         357.15
         127.12              3         228.32
         127.12              3         254.12
         762.73              8         212.25
         211.87              4         377.96
         211.87              4         181.65
         444.92              6         142.69
         127.12              3         110.08
          63.56              2         313.51
         127.12              3         170.71
         762.73              8         160.01
         444.92              6         365.33
         127.12              3         241.30
         211.87              4         359.31
         317.80              5         137.74
         317.80              5         270.20
         444.92              6         361.51
          63.56              2         408.35
         211.87              4         445.64
         444.92              6         187.86
         127.12              3         423.34
         127.12              3         240.29
         444.92              6         532.17
         317.80              5         350.87
         127.12              3         359.70
          21.19              1         237.55
         593.23              7         529.00
         317.80              5         341.68
         127.12              3          96.09
         444.92              6         234.70
         317.80              5         393.25
          21.19              1         418.24
           0.00              0          96.42
         211.87              4         302.42
         317.80              5         450.61
         211.87              4         344.43
          63.56              2         334.00
          21.19              1         380.35
         211.87              4         207.39
         444.92              6         107.79
         211.87              4         448.90
         211.87              4         346.69
         317.80              5         446.08
         127.12              3         381.63
         762.73              8         449.46
         444.92              6         197.51
          63.56              2         372.10
          63.56              2         652.09
         317.80              5         413.26
         211.87              4         333.34
          63.56              2         600.39
          21.19              1         226.20
         127.12              3         494.63
          63.56              2         351.71
           0.00              0         523.65
          21.19              1         296.55
         211.87              4         347.65
         762.73              8         283.97
         211.87              4         158.27
         317.80              5         161.38
         211.87              4         425.11
         762.73              8         212.80
          63.56              2         400.41
         127.12              3         310.51
         211.87              4         198.50
         211.87              4         309.66
          63.56              2         201.23
         593.23              7         288.56
          21.19              1         226.52
         593.23              7         262.42
         444.92              6         244.77
         127.12              3         201.01
         444.92              6         411.43
         127.12              3         151.83
           0.00              0         245.21
         317.80              5         250.12
         317.80              5         234.12
         317.80              5         436.69
         593.23              7         229.03
          21.19              1         293.33
          21.19              1         193.37
         127.12              3         165.55
         444.92              6         138.49
          63.56              2         274.93
          63.56              2         419.37
          63.56              2         438.23
         762.73              8         266.79
         593.23              7         156.20
          21.19              1         350.30
         317.80              5         372.99
         317.80              5         432.59
         444.92              6         390.14
         444.92              6         426.16
         444.92              6         270.76
          21.19              1         395.80
         127.12              3         197.16
          63.56              2         255.55
          63.56              2         459.25
         127.12              3         189.00
          63.56              2         319.90
         127.12              3         301.51
         127.12              3         345.07
         317.80              5         371.78
          21.19              1         256.37
         211.87              4         518.54
          63.56              2         368.96
           0.00              0         292.91
          63.56              2         156.51
         211.87              4         251.83
         593.23              7         206.63
         127.12              3         383.06
          63.56              2         277.32
         211.87              4         134.17
          63.56              2         124.03
          63.56              2         333.41
         444.92              6         264.96
          21.19              1         509.06
          21.19              1         286.67
         317.80              5         241.62
         593.23              7         344.36
         444.92              6         216.74
         211.87              4         155.19
         317.80              5         441.32
         211.87              4         359.53
         317.80              5         330.82
         444.92              6         224.94
          63.56              2         237.76
         211.87              4         378.14
          21.19              1         265.37
         444.92              6         105.59
         444.92              6         330.66
         317.80              5         283.64
         317.80              5         281.04
          63.56              2         463.59
          63.56              2         276.12
         127.12              3         220.90
         317.80              5         413.40
          21.19              1          98.42
         211.87              4         185.58
         317.80              5         227.15
         211.87              4         196.47
          63.56              2         336.00
         444.92              6         236.64
         211.87              4         159.65
         317.80              5         320.08
         317.80              5         250.71
         593.23              7         280.25
         317.80              5         228.25
         317.80              5         370.32
         593.23              7         242.97
          21.19              1         256.16
         317.80              5         527.44
         211.87              4         271.56
          63.56              2         201.22
         953.41              9         308.13
         762.73              8         328.65
           0.00              0         619.06
          63.56              2         261.50
          63.56              2         430.41
         127.12              3         255.05
         127.12              3         354.76
         211.87              4         237.87
         127.12              3         452.85
         127.12              3         525.47
         127.12              3         569.10
         317.80              5         298.75
          63.56              2         148.98
           0.00              0         464.01
         762.73              8         254.13
         317.80              5         281.40
          63.56              2         481.72
          63.56              2         219.36
           0.00              0         289.60
         762.73              8         270.37
         211.87              4         262.77
          63.56              2          97.78
         317.80              5         169.13
          63.56              2         345.40
           0.00              0         416.24
         762.73              8         229.01
         211.87              4         178.20
         317.80              5         183.00
          63.56              2         267.25
          63.56              2         381.96
         317.80              5         488.90
           0.00              0         240.77
          63.56              2         176.47
         317.80              5         180.51
         211.87              4         312.96
         593.23              7         180.83
          63.56              2         467.05
         211.87              4         248.74
          63.56              2         473.68
         211.87              4         135.49
         444.92              6         310.38
         211.87              4         285.16
         444.92              6         267.47
         593.23              7         249.40
           0.00              0         339.37
         211.87              4         235.15
          21.19              1         378.31
         211.87              4         261.07
         444.92              6         367.87
         762.73              8         284.06
           0.00              0         244.79
         317.80              5         202.65
         211.87              4         234.10
         127.12              3         561.91
          21.19              1         517.68
          21.19              1         186.93
         127.12              3         135.92
         593.23              7         342.68
         317.80              5         197.03
         211.87              4         267.12
         444.92              6         176.64
           0.00              0         548.51
         211.87              4         265.29
         127.12              3         348.34
         444.92              6         472.57
          63.56              2         378.95
          21.19              1         155.04
         211.87              4         497.46
          21.19              1         359.20
         211.87              4         543.50
         127.12              3         234.23
         211.87              4         189.45
          21.19              1         313.82
          21.19              1         179.23
          63.56              2         628.39
          21.19              1         427.81
         127.12              3         526.28
         762.73              8         477.31
          63.56              2         250.06
         317.80              5         436.60
         127.12              3         531.33
          63.56              2         165.39
         444.92              6         601.33
         211.87              4         298.68
         317.80              5         331.01
         317.80              5         224.61
         127.12              3         401.78
         444.92              6         112.19
         211.87              4         184.72
          21.19              1         429.20
         317.80              5         572.10
         211.87              4         272.53
         127.12              3         265.08
         211.87              4         232.05
         127.12              3         290.49
         317.80              5         182.16
          63.56              2         244.84
         127.12              3         135.46
         127.12              3         170.10
         317.80              5         326.53
         317.80              5         392.88
         127.12              3         426.55
          21.19              1         398.83
         211.87              4         543.77
         127.12              3         488.58
         444.92              6         476.65
         762.73              8         203.91
         444.92              6         340.12
          63.56              2         131.30
         317.80              5         441.99
          21.19              1         506.81
         317.80              5         209.07
         127.12              3         270.48
         444.92              6         198.65
         127.12              3         153.75
         444.92              6         194.15
         127.12              3         240.59
         317.80              5         346.89
          21.19              1         246.58
          63.56              2         354.93
         127.12              3         457.10
         211.87              4         401.96
         211.87              4         158.13
          63.56              2         144.57
         211.87              4         303.34
         593.23              7         169.80
         211.87              4         164.91
         444.92              6         221.02
          63.56              2         171.84
         317.80              5         187.69
         127.12              3         372.31
         444.92              6         225.02
          63.56              2         153.08
         127.12              3         123.58
         211.87              4         175.36
         211.87              4         284.03
         444.92              6         385.33
          63.56              2         203.46
         211.87              4         171.07
          21.19              1         395.40
         593.23              7         254.71
          21.19              1         230.17
         762.73              8         149.14
         211.87              4         300.65
         211.87              4         428.12
          21.19              1         233.73
          63.56              2         115.35
          21.19              1         163.55
         211.87              4         310.03
         127.12              3         309.42
         317.80              5         539.74
         953.41              9         273.69
         211.87              4         331.22
           0.00              0         394.07
         127.12              3         258.66
          21.19              1         302.26
           0.00              0         276.53
          21.19              1         358.52
          21.19              1         137.36
         211.87              4         179.59
         444.92              6         241.21
          21.19              1         691.75
         444.92              6         363.93
          63.56              2         161.02
         317.80              5         285.04
          21.19              1         316.65
         317.80              5         330.50
         593.23              7         172.47
         593.23              7         358.08
         317.80              5         400.39
         444.92              6         262.57
         211.87              4         277.48
         444.92              6         250.43
          21.19              1         374.57
          63.56              2         287.14
         211.87              4         372.11
         211.87              4         554.70
         127.12              3         528.05
         953.41              9         148.73
         211.87              4         470.18
         317.80              5         304.23
          63.56              2         205.87
         127.12              3         478.06
         127.12              3         469.32
         317.80              5         210.44
         127.12              3         167.96
         317.80              5         252.29
         317.80              5         562.78
         317.80              5         286.66
         317.80              5         468.70
         127.12              3         252.09
         317.80              5         383.49
         317.80              5         130.68
          63.56              2         570.01
         211.87              4         160.60
         762.73              8         369.07
         593.23              7         379.92
          21.19              1         427.54
         953.41              9         352.77
         317.80              5         159.79
         127.12              3         306.47
         211.87              4         270.14
         317.80              5         294.67
         593.23              7         367.88
         317.80              5         281.64
         444.92              6         129.67
         317.80              5         337.24
         127.12              3         512.12
         762.73              8         457.34
         953.41              9         223.05
         444.92              6         202.50
          63.56              2         444.53
         127.12              3         364.46
         211.87              4         302.25
         444.92              6         106.15
         211.87              4         116.88
         762.73              8         350.97
         317.80              5         236.68
         593.23              7         207.03
         593.23              7         470.59
         127.12              3         133.09
         127.12              3         254.39
          21.19              1         195.11
         593.23              7         370.22
         211.87              4         195.41
         127.12              3         321.36
         211.87              4         373.82
         953.41              9         330.09
         127.12              3         206.35
          63.56              2         516.27
          21.19              1         450.50
         444.92              6         252.40
          63.56              2         329.94
         127.12              3         197.27
         211.87              4         353.63
         127.12              3         181.80
         211.87              4         255.75
         444.92              6         238.74
         211.87              4         299.94
         317.80              5         443.94
          63.56              2         317.88
         127.12              3         198.10
          21.19              1         311.25
          63.56              2         244.16
         211.87              4         448.29
         211.87              4         568.34
          63.56              2         154.55
          63.56              2         288.05
         211.87              4         601.41
         127.12              3         277.32
         444.92              6         223.59
         211.87              4         154.58
         762.73              8         360.98
          63.56              2         236.68
         127.12              3         221.78
         444.92              6         451.33
         127.12              3         555.33
         953.41              9         215.47
          63.56              2         354.77
         444.92              6         261.88
         317.80              5         249.54
         317.80              5         387.33
         444.92              6         292.81
         444.92              6         423.23
          63.56              2         196.23
         593.23              7         242.29
         127.12              3         163.79
         211.87              4         200.82
         317.80              5         360.13
         211.87              4         250.64
         211.87              4         332.03
          63.56              2         289.42
         593.23              7         453.51
         444.92              6         288.60
         593.23              7         162.58
         211.87              4         281.62
          63.56              2         225.40
         593.23              7         297.26
         127.12              3         326.54
         211.87              4         276.76
         127.12              3         155.55
          63.56              2         298.87
         211.87              4         280.76
         127.12              3         255.32
         762.73              8         315.61
         211.87              4         167.76
         127.12              3         508.61
         211.87              4         212.69
          21.19              1         454.18
         127.12              3         161.27
         211.87              4         267.05
          21.19              1         187.13
         127.12              3         279.54
          63.56              2         459.21
         317.80              5         324.70
          21.19              1         523.21
         127.12              3         146.62
          21.19              1         458.75
         317.80              5         283.79
         127.12              3         598.77
         317.80              5         174.08
         444.92              6         377.90
         211.87              4         470.24
          63.56              2          98.66
         211.87              4         269.60
         211.87              4         264.57
         593.23              7         397.90
         317.80              5         338.36
          63.56              2         233.04
         444.92              6         340.98
          21.19              1         385.99
          21.19              1         239.92
         317.80              5         236.35
         211.87              4         183.75
         762.73              8         233.54
         211.87              4         350.96
          63.56              2         419.68
         317.80              5         260.77
         444.92              6         108.73
         953.41              9         133.72
         444.92              6         295.85
         127.12              3         461.70
         444.92              6         214.98
         127.12              3         515.68
         127.12              3         247.68
          21.19              1         162.71
