      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
   #Erot(W)cm-1             #J    #Speed(m/s)
         103.87              2         846.98
         253.50              3         653.87
         151.73              4         266.75
         523.67              7         594.37
         455.99              5         445.60
         652.61              6         355.20
         390.64              4         146.11
         387.48              5         340.45
         629.20              6         344.85
         214.70              4         780.92
          67.94              2         628.68
         332.24              5         317.95
         312.02              4         439.12
         140.74              3         583.51
          25.71              1         529.49
          41.17              1         148.89
         238.87              4         409.43
         115.40              2         604.30
         373.90              5         256.34
         106.60              2         562.67
         617.31              5         189.79
         162.27              3         499.05
          40.45              1         284.96
         136.66              2         353.80
          82.11              2         682.27
         282.16              5         473.95
         399.20              6         608.85
          97.37              2         312.43
         522.97              5         407.51
         325.46              6         200.62
         417.26              6         535.01
         488.31              5         555.92
         605.75              6         485.96
         711.37              6         373.84
         498.92              6         403.85
          11.26              0         347.26
         478.03              5         582.28
         575.89              6         511.31
          97.26              3         520.99
         596.77              6         180.21
         253.20              4         437.23
         342.57              5         339.58
          41.82              1         476.94
          12.48              1         688.62
         698.85              6         149.50
         368.17              4         326.03
         248.05              4         506.11
         449.35              6         432.03
         130.82              3         512.02
         146.84              2         368.36
         136.28              3         629.02
         118.44              1         490.60
         408.44              4         444.78
         223.12              3         295.04
         481.62              6         466.07
          79.01              2         510.30
         139.84              2          44.53
          68.08              2         315.30
          26.38              1         336.15
         577.15              6         292.81
         197.85              3         261.67
         399.03              5         208.50
         468.69              5         533.20
         164.37              4         556.11
         409.55              4         532.79
         309.51              4         495.31
         165.95              4         475.16
         230.58              3         828.29
         117.37              3         488.46
         180.04              2         204.92
         109.86              3         613.42
         298.81              3         347.88
         673.46              7         302.08
         305.50              4         299.45
         167.21              3         223.76
          98.74              2         232.27
         429.98              6         474.62
         494.81              5         103.98
          46.05              1         389.72
         241.40              3         658.52
         378.40              4         311.65
         285.88              4         697.20
         409.98              5         454.94
         376.09              5         457.24
         589.37              6         613.97
         190.80              4         522.88
         209.36              4         400.53
         132.16              1         454.59
         323.49              2         326.30
         348.78              5         585.32
         135.93              3         354.85
          71.02              2         724.53
          68.35              2         396.31
         284.54              4         259.04
         432.31              4         153.94
         281.94              4         474.58
         356.42              5         531.64
         352.60              5         205.20
         559.13              5         503.87
         220.29              4         497.96
          66.12              2         247.73
         478.09              6         615.02
         392.25              6         512.22
          20.40              1         438.61
         144.85              3         128.83
          30.83              2         191.07
         111.13              2         615.34
         442.43              5         204.55
         173.97              4         342.41
         110.58              2         662.17
         117.84              2          95.15
         103.31              2         176.13
         116.55              3         190.78
         591.87              7         503.80
         214.80              4         672.96
         273.66              4         370.49
         432.33              5         631.61
         281.37              5         314.00
          24.30              1         789.80
         288.04              4         534.50
         466.78              6         534.57
         440.96              6         645.55
         465.69              4         455.47
         393.68              4         331.17
         409.28              5         155.72
         427.11              6         630.23
         282.01              5         251.23
         411.92              5         477.70
         467.51              6         407.32
          76.80              2         363.58
          59.92              2         485.92
          99.08              2         744.81
         210.93              4         359.99
         636.22              6         148.40
         336.09              3         411.96
         295.12              5         369.99
         294.34              4         355.76
         674.93              8         473.10
         602.35              5         282.81
         297.93              5         645.73
         612.86              6         571.99
         459.75              5         567.56
         361.14              5         562.93
         174.40              3         507.00
         318.61              3         214.84
         387.99              5         522.92
          30.63              1         351.98
         679.76              7         415.30
         221.38              4         586.73
         406.44              5         452.15
         312.64              4         572.02
         264.66              3         562.82
          77.90              2         733.69
          67.53              2         730.02
         136.63              3         246.82
         208.30              4         339.47
         365.02              4         238.17
          83.89              2         429.65
         243.74              3         424.65
         445.00              5         560.68
         389.45              5         421.24
         178.52              3         569.85
         228.66              4         311.35
         446.96              4         167.41
         394.32              5         359.73
         200.44              4         472.59
         398.05              5         650.90
          62.54              1         232.50
         874.48              5         366.22
          75.34              2         249.84
         165.73              2         527.63
          85.08              2         309.54
          24.53              1         782.29
         379.40              5         254.81
         124.51              3         215.63
         180.34              4         332.16
         348.99              4         455.66
         266.40              4         249.37
         579.29              7         231.58
          79.78              3         529.46
          82.83              2         292.21
         335.49              5         135.76
         393.16              5         448.74
         437.53              6         743.90
          47.02              1         130.59
         252.42              4         370.47
         116.73              3         202.67
         430.68              5         399.29
         847.76              7         334.51
          91.12              2         755.05
          86.46              3         683.84
         569.09              6         296.91
         336.80              4         680.77
         674.27              5         401.41
         331.38              4         408.02
         225.78              4         360.11
          26.15              1         310.69
         241.61              3         531.89
         669.07              7         117.84
         205.03              4         452.28
         402.32              5         287.12
         333.72              4         705.87
         103.57              2         454.56
         140.30              3         307.53
         118.10              3         526.39
         630.21              5         241.11
         521.35              5         504.93
         216.58              4         188.35
         253.54              5         444.71
         203.15              3         313.41
         627.29              4         455.92
         302.51              5         591.42
         430.30              7         292.86
         331.19              4         327.20
         401.14              4         602.65
         138.41              3         721.36
         155.30              3         232.72
         313.44              4         351.35
         276.87              4         673.75
         157.50              3         461.30
         196.48              4         259.90
         197.64              3         489.94
          69.43              2         760.17
         345.96              4         480.38
          31.74              1         130.02
         105.35              3         422.86
          91.66              2         293.34
         185.46              4         589.41
         167.41              2         608.96
         167.32              4         821.55
         515.88              6         700.23
         277.17              5         464.77
         109.89              2         150.11
         199.80              3         591.45
         293.83              5         233.15
          83.52              2         518.26
          60.99              2         439.94
          94.62              2         325.16
         357.52              5         400.10
         105.85              3         258.16
         122.95              3         459.11
         104.77              2         608.80
         163.29              4         472.62
         357.77              5         255.06
          88.88              2         237.26
         162.41              3         689.63
          59.38              1         551.56
         325.30              5         560.83
         270.73              3         314.67
         359.51              4         666.03
         125.12              3         233.28
         386.70              5         505.84
         326.86              5         225.07
         165.40              3         359.57
          24.02              1         326.76
         647.03              7          61.05
         251.59              5         291.52
         148.43              2         387.32
         143.32              3         227.31
         164.99              3         312.41
         310.11              5         441.88
          81.47              2         218.87
         180.68              3         747.09
          66.39              2         716.79
         160.47              2         223.69
          55.28              1         633.64
         545.02              7         254.39
          76.33              2         198.06
         215.16              4         544.55
         233.08              3         368.33
          27.01              1         799.98
          51.94              2         699.65
         200.45              3         240.93
         150.62              2         281.05
         317.65              4         241.91
         138.35              3         286.17
         154.01              2         227.19
          50.29              2         235.28
          28.95              1         759.44
          70.70              2         331.60
         206.54              3         381.40
         121.95              3         298.19
         285.87              4         387.58
         294.42              3         375.58
         443.80              4         398.53
         275.17              3         280.98
          56.68              2         485.58
         390.32              6         727.07
         199.87              4         265.58
         271.06              4         202.25
         482.52              5         470.07
         426.17              5         313.98
          26.19              1         433.70
         180.30              4         323.43
         371.95              5         462.00
         106.36              3         298.16
          56.78              2         142.75
         317.04              4         454.87
         647.21              8         248.99
         116.98              3         456.25
         211.71              3         566.84
          41.77              1         350.16
         229.79              4         616.26
         595.00              6         209.35
          68.68              1         484.82
         153.18              3         706.08
         550.49              5         454.25
         148.34              3         520.13
         156.83              3         480.08
         283.60              5         382.97
          79.93              2         449.21
         366.78              4         621.96
         266.16              3         177.63
         719.28              8         323.86
         305.09              4         796.62
         171.47              2         353.61
         410.16              6         688.99
         134.87              2         276.29
         204.85              3         227.82
         139.00              2         225.84
         142.13              3         449.79
         318.53              5         481.14
         218.37              3         827.27
          95.00              2         454.45
         416.56              5         337.92
         523.79              6         460.86
         329.43              4         507.77
         277.71              4         553.49
         527.64              6         320.96
         412.58              5         341.24
         663.58              6         351.28
         157.27              3         192.64
         150.39              3         179.45
          50.10              2         265.12
         126.47              3         232.42
         315.38              4         247.49
         201.49              3         500.30
         241.26              4         369.03
         364.84              3         418.46
         290.38              4         312.34
         175.43              3         624.17
         249.69              3         341.05
         195.83              3         377.53
         160.31              3         520.63
         243.35              4         704.48
         298.91              5         419.69
         142.43              2         565.47
         396.08              5         431.32
         489.99              7         451.93
          98.52              2         230.63
          18.43              1         346.50
          60.88              2         928.90
         150.28              3         161.72
         328.12              3         345.89
          80.98              2         737.03
         210.32              4         238.61
         154.26              4         441.40
         163.97              2         743.30
         300.41              4         698.07
         277.30              4         619.10
         345.64              4         725.81
         104.47              2         485.88
          67.06              2         603.25
         286.85              5         277.55
         280.55              4         422.33
         416.68              4         356.67
          21.61              1         511.31
         403.10              5         526.17
         850.21              8         238.34
         376.90              5         241.10
         113.06              1         600.87
         293.35              5         261.06
         173.54              3         210.40
         655.42              6         376.33
          90.40              2         631.45
         401.29              5         261.29
         155.42              3         890.48
          55.22              1         541.50
         360.60              4         677.28
         286.78              4         528.34
          69.75              2         475.11
         166.37              3         546.21
         591.24              5         550.24
         122.93              3         806.86
         298.85              4         369.22
         675.10              5         314.89
         392.83              4         475.23
         193.04              3         285.98
         428.24              6         252.14
           5.87              0         603.79
         206.90              3         464.55
         160.60              3         855.89
         569.46              6         441.72
         367.84              5         415.00
         461.90              6         312.66
         125.83              2         513.73
         362.58              5         369.52
         271.10              4         488.87
         189.06              3         140.72
         206.02              4         424.89
         542.37              5         329.66
         582.32              7         229.38
         160.76              2         176.00
          37.22              2         469.25
         487.33              6         548.49
         369.23              5         507.48
         116.39              2         502.55
         149.35              3         170.05
         358.69              4         205.10
         108.18              3         575.38
         150.49              3         779.37
         407.20              5         427.69
          58.28              2         404.37
         483.76              6         138.71
          54.34              2         547.94
          57.75              1         740.37
          63.52              2         675.48
         120.10              2         363.46
          69.46              2         182.31
         502.96              6         492.80
         105.75              2         224.12
          45.16              2         543.60
         206.45              3         170.00
         136.07              3         577.87
         435.60              7         632.98
         330.82              4         500.31
         461.39              5         660.47
         450.77              4         386.75
         388.25              5         602.63
         198.45              3         442.99
          20.09              1         509.29
         192.34              3         325.90
         373.37              5         490.60
          32.45              1         612.66
         116.52              3         384.54
         174.97              3         368.67
         106.32              2         557.59
         459.09              5         575.54
         347.22              5         658.33
         117.90              3         563.00
          55.75              2         766.68
         597.77              7         472.55
         209.38              4         817.31
         402.12              6         454.78
         255.30              3         774.01
         204.54              3         627.76
         352.57              5         329.25
         181.65              3         455.15
          76.03              3         221.39
         626.36              8         354.13
         187.48              3         822.83
         107.54              2         144.63
         441.05              6         472.81
         268.11              5         342.76
         309.36              5         325.55
         342.48              5         469.36
         411.12              6         270.45
         272.01              4         600.20
         126.36              2         236.54
         641.45              6         298.03
         161.70              3         468.69
         196.74              3         158.56
         292.63              5         293.19
         319.36              4         185.26
         630.64              6         304.89
         313.72              5         496.26
         125.66              2         624.97
         110.46              3         471.91
         310.53              4         566.81
         330.09              5         637.21
         131.09              3         448.59
         136.29              2         730.79
         566.28              7         318.86
         731.70              8         256.89
         183.24              2         645.75
         376.77              6         421.07
         243.04              4         488.96
         390.34              5         339.81
         422.04              4         385.28
         278.41              3         547.34
          48.73              1         428.22
         226.50              2         503.11
         256.62              3         583.23
         128.84              2         505.20
         207.48              4         467.09
         251.31              4         518.40
         248.45              4         439.70
         457.97              5         379.37
         165.26              2         378.20
         152.17              2         537.23
         357.06              3         736.13
         296.32              5         514.27
          90.53              2         512.46
         166.18              4         288.70
         360.42              5         414.73
         338.92              4         377.27
         146.35              3         539.00
         107.94              3         378.20
         191.36              4         278.91
          76.85              1         532.95
          78.51              2         736.00
         288.14              3         335.03
         323.50              6         536.75
         234.55              3         342.42
         732.20              8         154.77
         243.42              4         545.59
          22.69              1         265.16
         123.91              3         488.15
         138.53              3         543.58
          65.83              2         697.97
          39.19              1         477.19
         358.17              6         354.23
         191.63              2         233.47
         394.44              3         378.96
          21.72              1         314.04
          25.27              1         253.00
         554.68              6         343.27
         354.24              4         686.57
         443.30              6         550.85
         479.63              6         495.12
         401.31              5         272.36
         106.68              2         328.19
         430.73              6         206.13
         158.32              3         465.44
          78.12              1         433.31
         269.20              3         509.23
         446.14              5         191.74
         469.06              4         258.36
         184.55              3         212.44
          78.00              2         590.97
         535.72              6         297.37
         443.14              5         327.74
         362.00              5         605.61
         569.12              6         418.44
          62.42              1         277.72
         254.36              5         244.15
         611.45              5         334.26
          52.84              1         591.61
         443.54              6         330.09
         198.01              4         842.64
         235.12              3         320.56
         242.07              4         457.50
         281.72              4         625.97
         557.82              5         479.05
         181.94              2         628.95
         328.81              3         358.80
         758.72              7         398.15
         466.83              5         625.10
         296.69              5         429.42
         575.58              5         592.41
         444.38              7         396.86
         106.74              2         618.13
         349.32              4         425.47
         410.50              4         464.57
         295.46              4         526.37
          81.32              2         191.78
         381.43              5         250.93
         303.82              5         620.61
          62.15              2         300.85
          10.13              1         856.37
          65.47              2         535.34
         546.62              6         497.78
         151.60              3         333.87
         301.57              5         357.19
         148.85              2         184.50
         208.40              4         181.66
         219.57              4         655.55
         103.41              2         324.39
         177.22              3         247.25
         500.94              5         483.76
         251.56              4         588.33
         274.78              3         208.13
          15.99              1         626.58
         318.73              4         557.16
         712.42              5         402.39
         395.22              6         578.47
         282.58              5         206.18
         510.63              5         469.64
         705.35              6         535.11
          94.72              3         282.41
          22.15              1         309.38
         261.81              4         170.55
         556.12              7         243.27
         173.29              3         379.75
         102.78              2         660.53
         100.63              2         341.07
         324.15              6         661.44
         231.72              4         753.61
         358.05              4         329.23
         337.61              4         471.64
         169.91              3         572.96
         430.54              5         220.04
         232.54              4          50.68
         737.85              7         460.54
         170.00              3         274.99
          55.28              2         584.77
         298.31              5         452.46
         106.34              2         500.29
         328.66              4         451.59
         120.39              2         458.65
         169.82              3         370.21
         118.15              2         426.70
         169.79              3         433.73
         383.41              5         479.32
         186.31              3         246.41
         236.38              4         290.28
         187.75              2         631.85
         457.73              4         314.93
          42.42              2         176.17
         215.31              3         478.82
         163.54              3         394.49
          71.14              2         392.77
         135.19              3         675.58
         266.01              3         514.93
         183.48              3         216.60
         132.55              2         632.23
         201.54              3         453.25
         225.84              3         557.68
         559.30              6         295.41
         248.80              3         446.63
         173.62              4         546.19
         269.52              4         540.91
         136.51              3         703.32
         594.53              5         276.76
         283.19              4         441.64
         154.30              3         485.50
          46.33              1         490.52
         510.77              6         158.69
          46.08              2         548.37
         136.72              2         452.30
         140.44              3         832.16
         584.77              5         569.40
         306.44              4         781.49
         193.16              3         631.42
         260.98              4         282.98
         427.81              5         672.60
         126.19              3         656.46
          49.62              1         316.34
         313.40              4         558.19
         255.97              5         523.02
         352.97              4         506.56
         155.43              3         699.62
          49.72              2         459.01
         177.30              3         616.17
         182.41              3         617.22
         526.78              5         609.25
         255.98              5         355.84
         590.88              5         334.37
         202.22              4         245.99
         506.98              5         485.49
         290.35              4         556.40
         144.96              4         381.00
         487.28              5         303.82
         110.98              2         229.83
          69.27              2         177.81
         271.18              5         326.37
         151.88              3         288.06
         324.02              4         690.10
         360.78              5         587.66
         272.34              5         488.44
         283.20              3         665.21
         303.26              4         373.84
         186.62              4         666.43
          40.61              1         257.69
         890.37              5         360.18
          46.51              2         160.97
          68.70              2         441.88
         670.02              8         316.64
         463.90              7         579.84
         226.76              3         407.12
         737.03              7         145.65
         334.17              5         511.58
         187.53              3         287.42
         355.63              4         268.94
         299.74              4         562.73
         119.43              3         757.41
         108.09              2         365.62
         581.33              5         331.58
         397.14              4         533.60
          92.51              2         472.94
         423.64              5         544.21
         227.94              4         512.48
         192.62              3          57.57
         220.28              3         215.97
         308.29              5         719.18
         567.60              8         626.61
         191.42              3         376.83
         233.91              4         480.42
         292.41              4         546.24
         517.53              6         334.75
         195.83              4         912.51
         255.92              3         402.37
         544.52              5         544.68
          15.03              1         500.21
          94.29              3         483.36
         182.84              3         339.74
         202.40              3         189.12
          94.69              3         219.51
          43.77              2         426.38
         244.45              4         402.16
         125.72              3         492.70
         411.69              5          99.84
         373.03              5         479.66
          63.51              2         469.93
         442.34              6         528.51
         112.36              2         403.83
         287.26              4         365.31
          74.76              2         415.51
           8.15              0         555.14
         384.46              4         529.28
         116.98              3         378.05
         165.44              2         162.44
         568.90              7         279.60
         329.39              5         350.24
         401.77              4         431.37
         682.99              8         275.50
         285.59              4         570.40
         320.62              5         387.19
         234.74              3         509.47
         853.44              8         191.39
         123.73              2         453.25
          90.23              2         611.33
         388.21              5         535.08
         414.05              5         320.83
         582.75              6         484.45
         578.67              6         503.94
          68.64              2         398.21
          87.57              2         441.94
         380.58              3         461.43
          81.61              2         252.16
         300.66              4         288.48
          67.43              1         408.94
          55.20              1         389.06
         265.35              2         397.83
         506.77              5         421.46
         162.81              3         313.83
           6.52              0         254.75
          32.13              1         465.03
         239.81              3         591.20
         639.82              8         293.55
         107.12              2         279.75
         317.24              4         381.15
         411.57              5         555.15
           3.58              0         616.97
         651.07              6         254.98
         425.56              5         254.13
         474.45              5         654.52
          85.93              2         369.46
         386.71              5         309.46
         611.26              6         158.01
         342.09              6         408.24
         429.15              6         510.78
         506.57              7         171.48
         366.73              6         354.20
         300.77              5         557.23
         443.54              5         450.59
         356.73              4         221.13
         227.15              3         518.15
         152.24              2         557.50
         769.31              8         165.26
         124.37              2         722.03
         156.79              3         394.06
          75.50              2         315.77
         365.42              5         340.13
         452.88              4         509.60
         212.84              3         671.34
         325.06              5         590.11
          71.42              2         451.84
         276.48              3         435.47
         163.98              4         280.20
         379.69              4         568.83
         410.20              4         298.70
          75.29              2         499.08
         568.74              6         234.11
          65.26              2         697.15
          64.74              2         224.63
          53.74              1         272.53
         293.61              4         285.79
         288.70              4         556.88
          37.86              1         624.47
         185.59              4         596.56
         223.16              5         560.35
          61.50              1         389.28
         469.95              5         607.57
         533.60              6         243.58
         187.71              3         278.46
          72.84              2         366.49
         619.59              6         457.67
          78.20              2         293.55
         262.58              4         557.34
         422.76              6         376.12
         317.27              5         617.94
          73.63              2         440.92
         154.48              3          59.11
         213.27              4         861.45
         398.86              4         389.87
         205.16              3         446.80
         335.00              5         408.59
         603.99              6         435.33
         160.14              4         457.77
         293.97              5         132.09
         242.08              3         397.36
         112.47              2         203.10
          34.62              2         436.90
         505.68              6         311.26
          69.63              2         418.40
         247.38              4         140.10
         176.09              3         565.85
         135.41              3         320.72
         638.58              6         238.35
          49.75              2         632.35
         424.45              6         342.91
         117.15              3         748.25
         221.24              4         694.35
         207.78              3         348.32
         624.29              4         500.09
         487.27              6         524.99
         246.59              3         590.94
         245.81              4         466.91
         466.92              5         239.40
         442.63              6         171.20
         445.58              7         390.15
         318.18              6         352.83
         141.51              2         383.42
          61.67              1         148.48
         291.23              5         398.14
          88.72              2         653.97
         199.29              2         479.05
         167.12              3         264.77
         287.52              4         473.44
         380.75              5         550.51
         346.08              5         530.08
          82.09              2         429.90
         243.31              4         245.69
         467.19              6         315.47
         537.11              6         273.60
         519.09              7         326.38
         306.03              5         541.87
         804.32              6         383.10
          28.71              1         708.40
          85.13              2         421.97
         425.06              7         525.46
         262.12              4         256.70
         750.61              5         373.28
         103.10              2         285.20
         712.57              6         355.95
         102.69              2         157.15
         357.75              5         502.27
         305.34              4         450.84
         217.45              3         338.35
         396.99              4         658.31
         161.30              3         582.15
         511.90              6         630.74
          65.76              2         506.04
          97.68              2         337.36
         235.46              4         548.04
          94.31              3         452.84
         297.55              3         452.85
         415.93              5         403.69
         142.03              2         136.24
         529.48              4         188.43
          55.74              2         495.58
         195.22              3         191.28
          38.95              1         566.34
         812.01              9         233.90
         262.88              4         535.83
         242.79              4         273.34
         222.81              3         384.33
         456.64              6         401.07
         234.84              4         478.48
         128.70              3         316.84
         369.11              4         613.68
         115.97              2         912.43
         174.16              2         451.87
         760.56              7         365.59
         167.73              2         469.29
         284.34              3         460.66
         318.28              4         580.47
         109.65              2         614.44
         223.30              3         541.33
         168.82              3         664.06
         194.78              4         671.88
         287.87              3         320.56
         436.37              4         504.02
          25.70              1         582.77
         359.41              5         605.69
         382.16              4         241.34
         538.37              7         515.75
         133.12              2         378.79
          94.24              3         409.58
         155.25              3         389.89
         152.51              3         171.39
         373.92              5         500.91
          80.37              1         529.82
         135.85              3         478.60
         245.21              5         591.75
         565.02              4         392.05
         529.77              6         255.92
         317.15              4         193.92
         116.96              3         506.87
         296.41              4         187.44
         166.36              4         198.26
         830.20              6         297.04
         330.22              5         537.57
         197.47              3         349.46
          94.35              2         251.10
          43.52              1         303.08
         500.45              6         694.50
         447.20              5         304.19
         170.43              2         728.30
         166.63              3         642.38
         632.93              4         242.15
          91.32              2         486.56
          95.60              2         307.44
         234.11              5         489.24
          42.81              2         207.10
         275.55              3         253.03
         349.92              5         536.01
         525.04              6         422.54
         419.49              6         659.70
         109.60              3         265.35
         730.98              8         217.68
          97.43              2         759.97
         236.63              3         803.61
         287.28              3         377.89
         495.47              5         389.13
         437.55              5         380.62
         321.87              4         453.31
         381.33              5         222.37
         194.71              3         681.44
          98.17              2         177.99
         389.71              6         732.13
         636.78              8         391.36
          11.66              1         371.59
         200.94              3         923.84
         278.13              4         160.15
         142.88              2         216.37
         114.05              3         397.90
          26.85              1         373.93
         206.30              3         339.98
         290.13              3         239.46
         727.77              8         350.99
         707.53              5         236.82
         467.09              6         253.90
         250.38              3         438.32
         186.15              4         381.39
         356.36              3         419.63
         319.94              5         343.71
         125.34              3         303.47
         198.61              3         678.29
         103.05              3         588.88
         338.66              5         464.32
         213.23              4         438.14
         215.68              3         263.75
         202.20              3         597.17
         285.35              4         316.28
         713.76              7         290.19
         390.77              5         445.92
         342.17              5         178.53
         154.07              2         746.16
         588.83              6         214.82
          42.69              1         550.52
         157.36              3         675.14
         104.58              2         405.58
         411.16              5         251.71
         127.43              3         231.27
         100.56              2         529.57
          38.38              2         603.15
         297.99              3         800.75
         186.01              3         209.39
         105.93              3         327.28
         393.17              6         598.80
          52.44              2         606.58
          49.52              2         374.14
         262.75              4         127.28
         293.22              5         463.10
         137.35              3         512.32
         109.97              2         160.88
         704.95              5         494.00
