      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
   #Erot(W)cm-1             #J    #Speed(m/s)
         250.60              4         250.93
         235.58              5         417.83
         494.99              5         303.22
         469.62              4         172.09
         229.74              4         441.40
         158.44              2         705.49
         768.44              8         255.27
         112.05              2         487.45
         441.67              6         619.19
         175.39              2         410.04
         466.80              5         569.71
         439.22              5         240.72
         423.55              5         210.15
         185.61              2         340.62
         184.68              3         457.52
         446.04              6         322.79
         365.48              4         650.02
         150.11              3         631.44
         573.70              7         505.52
         593.38              8         105.69
         448.75              6         178.97
         107.09              2         415.54
          74.21              1         521.29
         599.15              6         643.57
         309.08              5         525.32
         663.00              8         172.04
         288.57              3         469.15
         126.89              3         791.48
         214.74              3         363.10
          11.18              1         428.45
         217.71              4         288.89
         248.90              4         490.11
         215.80              4         429.01
         134.84              3         407.59
          70.16              2         326.24
         174.04              3         368.95
         384.71              5         343.17
          38.84              1         401.73
         333.47              4         406.50
         170.33              4         485.12
         186.37              4         217.42
          43.18              1         343.06
         143.67              2         230.12
         246.46              3         766.70
         273.51              4         514.02
         119.34              2         762.50
         215.08              3         509.36
         150.59              3         443.68
         145.41              3         580.15
          98.94              2         465.52
         264.12              4         746.08
         337.72              5         443.95
          60.37              2         760.26
         232.46              2         635.00
         112.08              2         296.99
         434.38              6         448.10
         191.89              3         381.45
         581.32              7         417.54
          36.95              1         114.83
         755.02              6         396.44
         146.77              3         560.44
         492.68              5         242.55
         329.72              4         673.73
         138.98              3         685.88
         362.58              5         368.90
          34.96              1         620.43
         251.39              5         367.45
         127.28              3         582.65
         259.86              5         453.80
         160.42              3         423.67
         498.98              6         248.83
         706.34              8         486.25
         425.52              7         584.84
         286.29              5         460.65
          62.46              2         647.90
         370.16              5         391.48
         275.34              4         348.23
         276.65              5         279.96
         385.45              5         666.66
          42.15              1         679.00
         704.43              6         335.28
         331.49              5         424.87
         136.37              3         357.95
         118.65              2         607.10
         196.85              2         402.27
         698.54              6         355.07
         236.28              4         268.47
         564.86              5         559.05
         175.41              4         654.72
         350.17              5         722.87
         264.19              4         518.49
         103.25              2         270.25
         118.65              2         525.15
         328.97              6         637.82
         316.73              4         304.96
         515.00              5         326.97
         120.26              2         488.57
          17.78              1         344.18
         506.07              6         346.96
         130.33              3         386.45
         275.97              5         288.66
         172.62              3         514.41
         154.42              4         257.53
         476.91              6         362.50
         575.49              4         372.67
         504.51              6         431.86
         645.72              6         283.74
          69.07              2         768.61
          38.17              1         573.70
         133.38              2         403.98
         371.51              4         446.03
         361.00              4         611.49
         433.70              5         723.79
         121.94              3         724.17
         244.08              5         365.14
         245.38              4         208.31
         178.18              3         564.37
          42.60              1         305.54
         571.85              6         445.09
         122.45              2         575.15
         339.17              5         540.78
         343.02              4         280.27
         154.07              4         502.65
         145.08              3         355.66
          54.58              1         473.05
         292.16              4         727.12
         433.83              6         190.80
         275.83              4         611.95
         262.01              4         323.66
         217.07              4         238.12
         233.86              4         329.66
         170.98              3         199.99
         176.01              3         632.75
         191.07              4         249.57
         264.89              4         481.59
          46.35              1         636.99
         149.52              3         203.50
         116.14              2         193.86
         364.94              5         358.10
         224.31              3         263.64
         564.65              7         528.49
         119.25              1         613.73
         437.16              5         122.91
          76.97              1         541.50
         139.42              4         528.59
         794.49              6         180.95
         102.63              2         540.33
          87.87              2         881.64
         147.42              3         484.35
         310.21              5         313.92
          82.74              3         350.55
         557.51              7         423.60
         360.18              4         329.48
         250.01              4         227.21
         403.89              4         172.36
         569.60              7         543.94
         330.73              4         682.14
          73.82              2         197.79
          82.21              2         303.51
         125.98              2         416.60
         385.65              6         221.29
         326.12              5         710.71
          49.70              1         489.14
          92.29              3         617.02
          66.74              2         305.18
          18.55              1         713.50
         155.84              3         449.13
         178.64              3         358.11
         511.04              4         563.92
          43.70              2         207.35
         300.18              4         469.13
         723.92              5         416.24
         533.67              5         355.07
         115.45              2         245.73
         200.94              2         470.91
          90.40              2         507.79
         379.56              5         383.21
         172.60              3         503.20
         133.27              3         516.10
          68.99              2         121.76
         853.39              8         198.50
          90.45              2         709.98
         200.27              3         268.46
         113.51              2         542.15
          33.25              1         384.57
         170.20              2         340.07
          96.07              2         249.74
         635.38              6         326.95
          60.16              2         355.82
         150.24              3         541.04
         639.52              5         506.11
         317.03              5         408.36
         300.28              5         701.66
         497.57              5         243.34
         345.50              5         124.17
         106.57              2         381.58
         203.80              4         564.12
         296.32              4         475.67
         496.91              7         556.28
         135.47              3         418.73
         509.65              6         350.92
         399.22              6         790.93
          22.12              1         668.74
          43.86              1         530.84
         386.11              5         602.41
         447.54              4         630.55
         411.18              4         273.33
         406.83              6         341.72
         517.03              4         487.66
         690.89              6         150.67
         150.47              3         748.06
         287.38              4         281.12
          67.35              2         790.26
         103.20              2         698.62
         355.60              5         642.12
         314.28              5         501.83
         230.58              4         346.25
         441.09              4         452.29
          24.67              1         256.43
         162.45              4         358.22
         184.66              4         610.11
         185.41              4         194.36
         157.73              3         614.78
         419.08              6         441.76
         178.76              4         322.13
         558.00              6         284.15
          36.02              1          80.81
         134.94              2         441.35
         261.03              3         486.79
         319.88              4         640.13
          12.65              1         540.53
         494.06              6         246.17
         223.56              3         514.10
         475.34              7         378.73
         578.13              5         348.95
         512.20              6         452.44
         456.98              5         296.53
         248.58              4         694.82
          21.39              1         364.40
         133.58              3         600.79
         333.07              5         400.22
         271.98              4         306.43
         458.89              5         684.20
         135.59              3         670.56
         257.70              3         284.70
         167.01              3         360.19
         320.97              4         590.11
         427.57              5         433.52
         204.70              4         188.49
         205.13              3         362.35
         490.90              5         601.99
          15.56              1         580.68
         156.83              4         585.11
         230.34              4         497.79
          34.17              1         313.76
          72.32              2         602.57
         652.20              7         339.61
         275.00              5         349.24
          78.88              2         284.35
         400.23              5         473.75
         175.26              3         243.93
          53.07              2         473.39
         587.02              8         380.95
         340.06              5         222.50
         152.38              3         581.11
         194.49              4         530.05
         600.59              5         454.96
         170.09              4         531.39
         266.56              4         499.00
          86.85              2         343.47
          11.61              0         154.07
         166.39              3         541.79
         368.32              3         348.51
         157.94              4         578.50
         370.37              3         508.80
         260.35              4         530.01
         498.96              6         383.78
          19.22              1         497.08
          65.66              2         367.40
         197.43              4         437.84
         273.05              4         448.69
         463.23              4         371.16
         145.77              2         453.35
         730.39              7         291.44
         400.03              5         459.10
         306.43              4         441.89
         126.88              3         452.83
         205.12              4         681.83
          22.63              1         290.97
          75.79              2         291.56
          32.47              1         409.25
         409.59              7         361.27
         454.11              6         267.16
          86.89              3         584.67
         253.98              3         296.42
         596.33              6         207.73
         285.47              5         307.48
         214.31              4         429.22
         672.65              6         185.89
         727.59              8         246.57
         460.06              6         707.47
         205.22              3         171.02
         590.56              8         337.59
         239.27              4         453.95
         161.65              2         826.60
         765.21              6         372.53
         200.17              3         237.83
         105.78              2         668.28
          46.52              1         521.85
          93.14              2         506.67
         421.08              5         447.21
          45.61              2         181.62
         361.11              4         278.09
         436.77              6         374.55
         496.85              5         663.08
         156.26              2         463.45
         236.14              3         661.52
         560.93              6         504.66
         400.01              4         513.15
         551.85              7         275.75
         240.76              3         546.87
         148.12              3         833.21
         226.04              4         229.98
         248.68              4         757.40
         242.23              4         607.76
         349.51              4         374.82
         163.80              3         681.43
         279.73              4         603.00
         664.28              5         361.75
         861.01              7         312.82
          39.80              1         594.04
         233.79              5         705.98
         378.16              6         198.10
         100.82              2         763.19
         205.85              3         293.38
           7.38              0         316.63
         307.97              3         617.39
         272.72              5         359.93
         657.82              6         517.14
         450.15              5         272.89
         332.38              5         408.63
         110.08              3         560.91
         839.75              8         271.07
         151.37              4         541.56
         124.25              2         378.62
         164.54              3         299.25
         415.79              5         651.55
          96.33              2         538.41
         274.60              3         289.22
         426.23              6         439.19
         268.52              4         160.65
         112.08              2         567.97
         303.53              4         528.47
         686.49              8         185.53
          78.26              2         373.18
         290.06              4         486.67
         429.85              6         719.43
         303.63              5         596.39
         195.25              4         273.30
         590.27              7         178.01
         240.89              4         701.58
          45.48              1         147.39
         173.39              3         595.38
         131.31              3         261.10
         225.42              4         453.06
         179.85              3         433.68
         328.99              4         572.92
          50.24              2         389.61
         489.42              3         489.48
          35.20              1         325.03
         416.82              4         476.21
          16.51              0         267.71
         166.36              3         461.96
         455.81              5         369.22
          48.70              1         341.39
          51.04              2         728.18
         239.39              4         529.99
         188.66              4         371.25
         131.23              3         537.98
         144.57              3         492.98
          30.30              1         438.32
         114.05              2         713.28
         300.08              4         323.95
         257.62              3         443.19
         257.34              4         357.94
         717.63              7         238.69
         849.60              7         375.57
         444.20              5         443.29
         143.90              2         332.15
         182.18              4         628.59
         198.33              3         347.68
         481.43              5         320.51
          70.29              2         268.16
         625.69              7         448.49
         286.10              4         837.54
         210.89              3         424.39
          54.37              2         199.45
         726.98              7         474.14
         818.06              7          98.65
         232.63              4         651.86
         411.12              6         471.54
         820.78              6         174.31
          99.83              2         550.05
         215.81              4         623.32
         437.99              6         326.73
         134.09              2         448.37
         223.45              4         439.65
          41.23              2         338.99
         247.55              5         553.33
          80.90              2         150.16
         229.12              4         561.60
         385.49              4         490.19
         345.20              5         516.19
         166.74              3         358.82
         562.89              6         360.71
         108.15              2         488.31
          53.92              1         666.80
         441.61              5         443.79
         366.63              4         362.58
          39.18              1         433.85
         185.27              3         544.20
         450.26              6         510.20
         240.39              4         403.08
         476.76              5         501.64
          33.93              2         454.59
         419.80              6         103.01
         550.64              4         428.18
         254.17              3         683.63
         321.34              4         310.91
         418.89              6         643.96
         710.47              8         382.80
         109.60              3         254.05
         226.31              4         438.39
          95.40              1         699.78
         471.17              5         346.25
         182.99              4         230.23
         299.24              5         472.46
          50.58              2         545.54
         239.62              5         560.36
         273.77              4         115.74
         106.12              3         510.06
         385.50              4         507.69
           6.39              0         261.03
         150.16              3         494.30
         289.14              5         788.80
         655.02              6         289.01
         352.67              3         183.68
         295.94              4         413.11
         326.42              6         569.12
         157.78              3         768.57
         339.21              3         415.90
          50.87              2         378.26
         135.75              3         234.97
         371.89              5         256.18
         379.01              5         379.09
         202.81              2         452.51
         151.14              3         315.02
         122.05              2         263.28
          76.97              2         635.18
         262.25              4         432.39
         249.42              4         793.61
         113.54              2         418.24
         362.11              5         651.74
         734.06              6         219.66
          62.18              2         604.44
         353.69              4         372.31
         304.99              4         330.49
         407.69              6         355.17
         162.95              2         479.60
         123.10              2         354.64
         277.39              3         588.00
         179.26              3         429.40
         125.47              3         450.59
         149.35              3         340.88
         320.59              6         600.67
         550.31              5         158.37
         170.31              2         629.53
         300.21              4         396.46
         539.91              6         217.54
         214.93              4         654.03
          50.02              1         164.17
         360.37              5         356.08
          33.94              1         894.28
         174.52              3         509.48
          99.03              2         394.19
         363.65              6         652.05
         184.19              3          54.84
         444.08              6         585.30
         272.91              2         713.70
          61.95              1         528.72
          99.81              2         266.85
         332.60              5         412.08
         144.34              3         348.61
         476.79              5         435.77
         216.39              3         489.07
         451.35              7         445.10
          83.19              3         120.54
         534.04              5         557.93
         198.35              4         467.70
         488.15              5         522.78
         278.73              5         403.92
         236.79              4         392.23
         442.72              5         629.80
         288.86              3         282.29
         557.99              6         427.24
         230.01              4         419.38
         185.10              3         310.66
          38.75              2         170.67
         338.52              4         343.04
         484.60              5         446.56
         283.37              3         477.84
         222.26              4         414.25
         381.02              5         547.62
         337.65              5         444.14
         323.10              5         392.15
          79.78              2         109.14
         271.84              4         651.91
         383.86              4         176.61
         401.86              4         356.61
         135.20              3         358.86
         230.98              4         545.03
         357.94              4         325.66
         588.92              8         339.74
         168.73              3         684.34
         173.25              3         302.85
         357.91              6         290.45
         227.03              4         467.93
         169.20              2         225.81
         252.92              4         418.72
         110.37              3         466.06
         170.04              2         704.77
         476.08              5         503.43
          82.64              2         230.77
         178.67              3         385.42
         178.67              3         336.53
          81.19              2         690.46
         260.63              3         490.65
          33.52              1         613.08
          64.76              2         499.13
         180.69              2         554.28
         796.24              5         199.34
         567.65              6         496.78
         125.56              3         275.39
         228.76              3         535.76
          55.45              2         859.71
         116.74              3         343.78
         209.08              3         519.39
         155.96              3         180.23
          28.51              1         611.07
          61.07              2         237.12
         304.41              5         556.62
           3.19              0         929.08
         339.08              4         377.17
         245.41              4         286.87
         109.98              3         770.38
          79.38              2         565.32
          99.20              2         553.32
         591.73              7         275.71
          73.63              3         387.06
         395.19              6         308.20
         473.39              6         127.30
         650.30              7         286.58
         114.10              2         401.97
          68.05              2         394.82
         216.69              3         503.49
          97.98              2         238.97
         536.93              4         212.80
         365.12              6         336.89
         129.42              3         497.10
         135.97              3         206.48
         445.53              7         122.96
         416.32              6         298.59
         307.62              4         681.64
         188.08              3         141.56
         130.85              3         503.46
         200.87              3         706.14
         128.45              3         668.90
         157.39              4         312.21
         345.47              4         152.44
          47.53              1         592.56
         222.79              2         777.56
         709.92              7         365.79
         103.93              2         496.84
          45.46              1         781.25
          49.91              2         413.71
         325.06              5         615.05
         736.68              7         158.67
         409.30              6         777.60
         443.70              5         443.82
         626.01              5         386.31
          23.14              1         536.96
         305.86              5         142.96
         134.34              2         189.48
         315.44              3         598.96
         118.17              2         752.87
         376.00              4         210.69
         533.63              7         419.22
          53.30              2         370.06
         282.88              5         323.14
          47.39              1         748.55
         751.17              6         408.61
          87.62              2         456.47
         105.33              3         539.93
         455.99              5         611.19
         646.26              6         238.96
         209.48              3         602.31
         102.13              2         281.59
         255.96              3         485.31
         124.08              3         512.12
         182.18              3         302.71
         123.18              3         298.94
         374.54              5         570.52
         168.59              2         496.74
         360.53              3         245.81
         177.92              3         620.35
         323.63              3         601.40
         155.49              4         634.31
         641.42              7         443.74
         130.40              2         333.21
          92.61              1         516.40
         134.44              3         564.18
         140.89              3         671.50
         496.25              6         613.57
          40.81              1         485.54
         211.75              4         378.72
         514.01              6         482.90
         178.07              3         226.21
         574.64              4         461.89
         160.64              3         171.77
          57.98              2         660.86
         111.92              3         386.91
         337.10              4         197.16
         279.03              4         513.70
         402.93              6         512.43
          68.46              2         585.05
         101.22              2         706.92
         282.49              4         469.44
         178.83              2         785.74
         209.42              4         411.66
         359.25              5         488.23
         193.52              4         354.28
         398.05              4         638.15
         473.74              5         334.70
         194.34              3         500.39
          69.94              1         275.74
         573.90              7         241.95
         197.16              4         573.14
          47.29              1         524.06
         469.36              5         571.96
         203.64              4         511.97
         406.43              5         472.71
         451.77              5         251.49
          94.82              2         456.64
         124.72              3         328.21
         530.67              6         314.06
         230.28              3         758.71
         297.60              3         356.14
         657.15              8         552.50
         356.91              4         509.18
         187.41              3         549.85
         112.52              3         655.48
         180.66              3         237.03
         525.22              7         364.98
         559.51              5         245.50
          74.61              2         608.55
         810.79              7         234.85
         154.66              4         555.74
         242.99              4         442.90
         526.94              7         345.87
         186.59              4         545.39
         472.95              6         533.59
         269.63              3         381.90
         302.53              5         483.06
         526.72              6         306.65
         376.22              3         672.57
         316.91              4         537.78
         151.97              3         357.15
         285.26              4         163.71
          45.42              2         245.19
         577.45              7         625.05
         286.40              3         229.52
         402.43              5         223.10
         491.03              7         267.42
         124.33              3         534.88
         203.92              3         149.06
          92.30              2         316.68
         142.67              3         415.31
         509.42              6         434.51
          40.76              1         486.55
         777.18              7         186.44
         234.67              4         121.75
         141.59              3         541.40
          64.80              2         382.56
         380.39              3         629.05
         597.21              6         214.98
         126.07              3         407.16
         439.09              6         426.18
          39.57              1         381.89
         343.90              4         734.21
         137.17              3         139.23
         186.55              3         455.10
          93.23              2         626.12
         145.67              3         669.36
         194.21              3         180.93
         397.55              2         275.05
          90.93              2         425.34
          55.77              2         632.31
         130.04              2         475.02
          98.35              3         684.54
         230.93              3         364.39
          59.24              2         372.80
         106.94              3         258.28
         110.81              3         395.51
         306.95              4         487.44
         393.80              4         374.19
         244.28              3         344.12
         179.19              3         414.66
         426.93              5         665.78
          57.96              2         492.11
         424.33              5         286.53
         314.20              3         636.86
         266.01              3         319.28
         277.29              4         362.46
          16.43              1         413.80
         565.39              6         371.52
         226.84              4         142.62
         440.40              3         316.06
          96.31              2         748.77
          59.97              2         291.51
         300.44              3         322.10
         343.09              5         702.29
         314.30              3         185.67
         100.04              2         603.34
         401.54              5         459.69
          86.74              2         470.21
         288.00              5         703.75
         177.98              3         287.50
          83.32              2         692.93
         287.88              3         545.07
         213.27              4         612.02
         207.08              4         229.81
         306.04              3         413.65
         242.63              4         399.00
         506.44              5         703.25
         198.14              3         471.33
         445.04              4         294.72
         133.81              3         510.83
         123.69              3         482.45
         241.82              3          45.74
         157.94              3         425.88
          57.84              2         243.49
         149.37              2         173.02
         361.00              4         336.04
         640.30              5         535.08
         268.73              4         553.44
         111.04              2         578.81
         506.20              6         218.52
          81.97              2         630.78
         270.85              4         239.87
          99.11              2         339.98
         568.54              7         225.32
         241.75              4         219.99
         164.03              3         303.94
         112.16              2         331.75
           4.79              0         208.13
          78.17              2         453.76
          89.49              2         307.69
         466.14              5         205.18
         350.12              5         216.80
         233.30              4         571.90
         315.64              5         480.89
         430.23              5         260.21
         238.10              3         415.22
          29.53              1         430.53
         517.88              5         457.18
         122.96              3         540.50
          61.11              1         648.18
          41.25              1         242.68
         261.05              3         489.13
         130.15              3         185.24
         309.93              4         671.11
         255.03              4         398.27
          77.85              2         667.93
          23.38              0         235.20
         351.69              6         441.34
          96.94              2         242.53
         249.50              4         502.17
         383.46              4         211.21
         148.67              3         878.31
         576.04              5         620.81
          80.72              2         774.77
         138.89              3         696.05
         597.18              7         326.96
         222.01              4         382.56
         202.55              4         535.80
         309.48              4         472.76
         231.06              4         459.61
         124.63              3         580.19
         163.35              3         128.06
         460.93              7         317.25
         378.97              4         494.10
         448.29              6         167.52
         295.01              4         208.44
         352.53              4         244.67
         262.47              4         422.95
         172.30              2         341.74
         326.26              5         223.03
         173.94              3         583.42
         221.75              4         484.73
          63.24              2         609.40
          33.11              1         653.53
         361.43              6         610.68
         105.00              2         278.88
         533.04              6         445.56
         404.63              5         435.39
         189.43              2         266.94
         314.61              4         553.45
         446.49              6         382.75
          98.26              2         510.61
         372.86              5         595.01
         392.40              5         246.91
         149.98              4         536.27
         162.20              4         573.25
         224.98              4          87.24
         264.72              5         750.34
         835.72              6         262.33
         245.27              4         450.97
         196.41              4         487.02
         145.35              2         424.63
         335.33              5         377.13
         308.87              5         320.86
         385.87              5         764.91
         488.33              5         318.65
         170.26              2         425.02
         260.89              4         645.15
          49.91              2         266.56
         136.06              2         435.38
         210.24              3         499.25
         558.03              4         104.67
         185.10              4         265.14
         229.22              5         254.59
         288.16              4         426.99
         244.13              3         417.72
         237.41              4         836.35
         569.84              7         513.22
         116.16              3         459.75
         224.11              4         568.78
         413.20              5         240.97
         298.47              5         552.07
         223.30              3         626.94
         846.46              6         311.96
         469.01              5         130.01
         570.10              6         492.42
         430.31              6         215.37
         290.74              4         269.01
         194.00              4         499.17
         143.56              2         289.16
         170.31              3         377.10
         310.37              3         570.77
         564.02              6         169.27
         199.85              4         374.92
         244.97              5         350.83
         466.12              6         373.37
          37.07              1         669.67
         145.04              3         670.46
         480.63              6         216.36
         187.66              3         656.44
           9.09              0         452.73
         260.72              4         143.97
         225.97              4         262.90
         188.18              3         256.54
         834.04              5         326.99
         334.15              4         216.74
         889.52              7         119.13
         339.14              5         411.54
          63.78              2         305.52
          61.68              1         517.53
         369.53              3         522.92
         335.46              4         547.91
          94.86              3         208.22
         297.83              3         424.00
         272.26              3         571.98
         352.81              4         180.26
         128.19              3         821.32
         273.76              4         515.71
         243.30              4         323.13
         114.55              3         374.76
         288.58              5         424.98
         256.67              4         704.44
          69.86              1         525.85
         173.84              3         514.61
         223.70              4         465.27
         752.41              7         349.16
         393.42              5          74.92
         407.27              5         394.87
         188.33              4         572.77
          97.85              2         177.47
         179.73              3         241.93
         108.04              3         555.51
         313.29              4         454.87
         153.98              4         436.54
         355.69              5         579.41
         123.88              2         246.76
         193.43              4         513.26
         187.58              3         425.52
         129.87              3         383.67
          66.79              2         495.61
         257.77              3         313.47
         668.73              6         339.55
         386.60              5         486.17
          20.89              1         896.96
         419.73              4         412.31
         604.77              5         555.88
         331.55              4         515.77
         520.17              8         334.15
         364.20              6         528.01
          18.25              1         354.79
         100.53              2         487.96
          61.84              1         466.94
          39.61              2         355.21
         218.80              3         455.66
         113.92              3         552.79
          45.98              1         643.36
         327.48              6         604.77
         639.46              8         332.52
         230.63              4         413.27
         444.63              6         306.48
         258.04              5         395.35
          41.96              2         346.85
         271.58              5         365.81
         105.26              3         896.45
         298.51              5         553.30
         243.04              4         690.00
         267.43              5         489.94
          57.98              2         489.13
         208.23              3         334.21
         260.54              5         486.91
         297.84              5         566.91
         421.43              5         447.05
         106.47              2         499.44
         103.32              2         729.71
         499.14              4         435.68
         544.65              7         211.62
         795.27              9         388.26
         194.10              4         430.61
         275.29              4         653.05
         301.28              5         348.49
          30.97              1         165.17
         162.41              2         318.52
         759.66              8         191.86
          94.26              3         322.38
         335.39              4         165.04
         401.59              5         503.30
         363.30              4         506.44
          76.94              2         312.13
         698.13              5         167.33
         299.86              4         847.46
         405.45              5         435.71
         350.66              5         742.64
          62.66              2         698.70
         180.58              3         511.44
         252.31              4         415.24
         602.53              5         323.72
          56.84              2         617.51
         341.12              4         444.86
         240.02              3         338.19
         613.35              7         301.86
         410.53              5         405.02
         101.39              2         699.04
         117.07              2         444.13
         538.65              6         323.17
         120.40              3         579.78
         633.08              7         158.83
         155.81              3         524.92
         388.58              6         452.10
         181.95              2         601.90
         720.20              8         233.80
         693.34              6         337.56
         554.67              7         542.78
