      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         238.64              4         269.99
         191.52              4         264.49
         273.43              4         183.49
         182.50              4         351.23
         168.65              4         197.54
         266.79              4         264.86
         158.74              4         550.03
         222.23              4         519.23
         170.94              4         179.01
         217.43              4         359.93
         275.38              4         323.73
         268.31              4         344.23
         183.85              4         303.48
         210.42              4         238.36
         211.88              4         271.70
         234.09              4         464.10
         227.52              4         370.25
         144.92              4         306.99
         252.57              4         267.10
         261.46              4         483.12
         238.47              4         415.50
         200.13              4         274.50
         240.62              4         160.12
         198.02              4         240.90
         266.71              4         210.59
         172.19              4         245.15
         194.96              4         146.69
         183.49              4         481.60
         248.06              4         244.19
         210.78              4         395.46
         230.62              4         102.40
         241.16              4         203.39
         196.35              4         424.18
         220.42              4         395.26
         165.71              4         354.01
         203.23              4         306.13
         238.37              4         400.05
         225.67              4         444.98
         150.75              4         207.47
         197.91              4         325.01
         195.23              4         211.73
         185.57              4         312.95
         183.56              4         537.35
         245.98              4         200.24
         187.09              4         210.88
         256.61              4         504.79
         182.10              4         258.64
         159.97              4         269.88
         210.95              4         257.45
         296.06              4         455.80
         218.88              4         350.58
         166.07              4         517.36
         220.42              4         308.95
         188.91              4         303.37
         128.06              4         421.57
         149.16              4          77.34
         199.28              4         224.65
         167.02              4         284.62
         223.74              4         208.52
         219.78              4         262.56
         257.63              4         139.16
         220.40              4         263.58
         176.92              4         234.53
         204.53              4         301.88
         212.32              4         492.66
         191.21              4         143.93
         180.97              4         108.16
         152.59              4         142.36
         205.30              4         152.87
         270.40              4         257.36
         266.59              4         326.70
         179.13              4         303.17
         217.07              4         254.62
         261.62              4         490.57
         151.61              4         179.91
         172.46              4         265.32
         177.64              4         410.84
         167.28              4         290.92
         215.45              4         173.67
         199.84              4         191.65
         248.49              4         204.97
         186.32              4         348.08
         181.53              4         530.40
         190.21              4         248.66
         235.93              4         523.00
         223.15              4         439.49
         260.60              4         362.17
         192.17              4         312.91
         185.30              4         355.63
         174.69              4          69.92
         151.02              4         232.79
         204.96              4         203.98
         200.52              4         457.70
         263.00              4         397.23
         175.12              4         413.33
         187.14              4         271.32
         203.78              4         273.90
         166.28              4         346.39
         225.46              4         175.97
         203.67              4         265.91
         186.95              4         211.12
         194.74              4         274.79
         186.13              4         179.20
         191.79              4         205.80
         248.45              4         380.31
         245.80              4         362.48
         267.99              4         437.98
         235.73              4         324.16
         204.05              4         293.54
         187.02              4         610.34
         230.97              4         235.38
         195.34              4         330.32
         190.55              4         401.91
         255.18              4         408.28
         295.81              4         256.04
         215.87              4         293.31
         222.41              4         366.42
         187.22              4         258.57
         168.49              4         150.32
         167.93              4         155.13
         233.26              4         363.70
         210.78              4         189.16
         247.22              4         290.83
         207.13              4         244.89
         193.71              4         219.22
         264.60              4         279.99
         183.63              4         370.93
         231.39              4         308.52
         243.67              4         422.64
         232.53              4         337.98
         263.38              4         507.80
         213.75              4         282.90
         181.74              4         214.18
         257.82              4         570.11
         188.85              4         195.26
         229.71              4         293.24
         168.34              4         219.54
         251.97              4         448.95
         264.68              4         346.48
         259.71              4         215.27
         234.38              4          88.49
         259.25              4         253.69
         277.55              4         313.14
         178.86              4         385.08
         200.93              4         334.30
         205.70              4         357.40
         229.67              4         295.50
         169.02              4         301.01
         229.66              4         538.37
         176.38              4         283.26
         162.60              4         271.17
         282.11              4         360.87
         176.19              4         167.66
         192.05              4         360.89
         173.89              4         437.18
         229.92              4         455.47
         226.20              4         100.18
         201.27              4         429.27
         264.28              4         251.03
         250.18              4         343.70
         172.12              4         229.99
         206.68              4         172.09
         202.84              4         200.35
         271.79              4         139.92
         189.98              4         168.94
         225.41              4         350.20
         255.04              4         316.11
         194.72              4         287.72
         220.28              4         269.20
         192.02              4         472.32
         256.20              4         447.73
         294.47              4         296.76
         165.25              4         239.80
         186.99              4         257.69
         195.93              4         467.53
         185.02              4         537.52
         196.35              4         497.04
         239.32              4         344.22
         190.36              4         302.27
         226.71              4         167.71
         219.01              4         276.17
         225.18              4         174.45
         170.75              4         202.17
         194.83              4         122.02
         209.70              4         187.26
         194.25              4         229.75
         210.56              4         207.99
         190.18              4         329.23
         177.05              4         463.21
         261.54              4         297.05
         189.09              4         446.36
         218.53              4         309.06
         186.98              4         346.11
         218.30              4         465.79
         250.32              4         169.60
         186.46              4         204.51
         201.10              4         534.76
         195.29              4         257.06
         171.35              4         122.16
         201.78              4         211.77
         261.43              4         253.35
         217.03              4         180.73
         212.84              4         232.04
         205.23              4         323.78
         233.10              4         434.18
         166.06              4         224.22
         204.62              4         559.50
         224.70              4         357.74
         230.98              4         207.48
         178.63              4         291.94
         188.11              4         231.18
         230.20              4         205.07
         244.37              4         306.87
         186.47              4         201.72
         213.22              4         336.46
         255.50              4         161.45
         226.24              4          90.51
         223.00              4         224.95
         214.83              4         195.57
         238.36              4         249.08
         193.53              4         131.84
         162.51              4         481.09
         223.35              4         445.39
         201.59              4         438.89
         201.26              4          92.46
         169.69              4         288.09
         171.43              4         268.85
         247.95              4         318.05
         197.37              4         340.66
         262.50              4         284.04
         300.30              4         406.96
         236.11              4         289.50
         212.70              4         315.33
         217.81              4         134.33
         215.30              4         291.77
         156.42              4         304.91
         231.64              4         424.95
         231.85              4         237.42
         198.03              4         282.35
         269.95              4         327.44
         205.05              4         193.14
         234.70              4         563.27
         163.56              4         492.27
         201.16              4         485.31
         198.24              4         421.38
         222.80              4         390.55
         234.04              4         335.01
         220.76              4         425.10
         192.77              4         286.99
         175.74              4         369.87
         215.45              4         435.90
         283.84              4         405.70
         285.08              4         139.07
         224.01              4         506.71
         219.67              4         211.83
         241.53              4         472.78
         221.50              4         334.79
         173.15              4         211.32
         167.38              4         421.48
         186.55              4         223.46
         192.83              4         444.84
         242.76              4         187.06
         169.41              4         435.13
         185.07              4         165.82
         205.98              4         354.43
         236.83              4         320.80
         184.28              4         468.61
         276.88              4         437.03
         226.09              4         257.03
         245.93              4         314.35
         180.93              4         282.52
         256.97              4         214.19
         262.95              4         152.72
         141.92              4         185.35
         172.80              4         252.22
         194.95              4         237.03
         219.07              4         508.27
         214.91              4         345.33
         209.24              4         385.19
         243.20              4         177.04
         261.97              4         318.18
         172.93              4         437.09
         178.76              4         351.30
         219.19              4         456.05
         157.89              4         222.81
         221.97              4         313.29
         201.14              4         379.23
         204.93              4         360.81
         257.76              4         524.23
         247.70              4         497.60
         298.12              4         415.95
         174.30              4         296.35
         261.52              4         208.46
         195.88              4         187.75
         219.68              4         248.92
         231.96              4         547.99
         175.74              4         223.21
         178.32              4         302.99
         163.46              4         460.30
         228.69              4         211.50
         178.85              4         551.67
         174.08              4         314.31
         186.56              4         409.99
         163.24              4         313.51
         168.02              4         260.56
         256.54              4         253.90
         168.13              4         416.51
         280.85              4         418.73
         168.56              4         191.07
         263.37              4         190.59
         159.36              4         153.78
         264.74              4         456.41
         199.35              4         262.85
         206.34              4         405.90
         176.30              4         349.98
         175.03              4         298.13
         214.97              4         366.45
         219.58              4         500.24
         223.77              4          61.93
         187.33              4         308.80
         200.22              4         303.46
         152.54              4         243.96
         257.53              4         292.12
         217.29              4         109.97
         268.72              4         419.32
         226.66              4         373.71
         247.46              4         294.31
         318.14              4         370.99
         183.08              4         316.24
         231.47              4         188.45
         166.63              4         309.51
         176.45              4         384.57
         197.02              4         267.25
         206.18              4         406.52
         213.66              4         354.27
         165.86              4         166.39
         196.81              4         660.13
         223.51              4         318.34
         203.73              4         286.40
         216.19              4         148.52
         150.35              4         345.78
         238.45              4         294.96
         221.13              4         446.80
         224.59              4         242.93
         274.96              4         311.94
         130.06              4         185.71
         233.31              4         224.88
         237.19              4         220.60
         264.11              4         367.35
         153.86              4         262.04
         163.43              4         483.81
         247.51              4         296.14
         249.86              4         306.66
         258.12              4         257.36
         212.34              4         178.14
         242.18              4         151.88
         184.96              4         308.81
         227.94              4         296.66
         175.69              4         478.38
         177.57              4         383.20
         227.13              4         417.69
         192.66              4         214.83
         190.09              4         115.51
         248.85              4         209.92
         256.95              4         285.98
         162.16              4         492.40
         173.24              4         167.90
         189.99              4         274.25
         236.97              4         220.72
         217.81              4         241.32
         200.55              4         430.00
         294.72              4         297.20
         186.01              4         386.49
         262.64              4         481.29
         167.38              4         309.40
         204.18              4         180.78
         239.35              4         332.18
         182.82              4         444.83
         205.17              4         242.77
         198.12              4         238.84
         245.96              4         344.25
         325.54              4         324.94
         217.62              4         387.53
         198.77              4         470.57
         180.13              4         434.43
         231.94              4         521.30
         268.36              4         421.97
         245.78              4         212.60
         213.12              4         376.63
         199.25              4         304.29
         202.47              4         373.84
         196.92              4         247.23
         186.53              4         136.40
         212.76              4         331.49
         241.02              4         339.13
         247.68              4         225.37
         246.80              4         172.94
         251.37              4         179.27
         162.02              4         230.75
         172.79              4         285.76
         216.15              4         195.74
         224.04              4         250.23
         261.69              4         400.33
         270.86              4         191.41
         208.67              4         268.09
         208.35              4         199.45
         237.22              4         295.29
         258.47              4         309.98
         193.50              4         151.23
         184.02              4         212.00
         223.80              4         298.77
         180.33              4         348.52
         176.43              4         142.90
         207.89              4         396.93
         210.00              4         476.59
         183.37              4         284.29
         231.85              4         298.79
         240.15              4         137.02
         244.40              4         234.11
         217.17              4         206.92
         234.84              4         155.24
         224.16              4         387.66
         235.53              4         205.87
         198.61              4         452.67
         200.02              4         320.85
         219.47              4         565.47
         150.41              4         511.46
         200.37              4         235.21
         209.75              4         165.60
         251.80              4         283.56
         205.67              4         254.32
         201.92              4         450.63
         170.51              4         646.24
         227.76              4         261.83
         179.05              4         383.52
         238.09              4         169.12
         240.59              4         332.90
         270.14              4         124.91
         225.14              4         227.86
         247.84              4         326.91
         224.48              4         261.95
         260.69              4         588.42
         171.69              4         345.59
         245.73              4         356.97
         189.06              4         143.50
         209.73              4         277.87
         228.94              4         345.52
         164.63              4         360.45
         198.43              4         307.15
         174.90              4         395.20
         254.37              4         138.05
         153.40              4         451.44
         193.27              4         307.33
         231.47              4         409.21
         180.66              4         206.93
         250.86              4         573.63
         268.08              4         160.08
         216.08              4         254.85
         184.93              4         366.28
         248.08              4         271.39
         172.33              4         431.39
         184.29              4         352.36
         196.85              4         166.17
         195.45              4         131.72
         150.15              4         374.44
         198.62              4         513.09
         176.90              4         435.66
         190.02              4         168.24
         215.84              4         299.33
         207.45              4         341.05
         148.89              4         291.37
         185.66              4         353.28
         220.02              4         167.00
         170.47              4         359.64
         183.87              4         238.33
         210.72              4         208.46
         167.73              4         244.49
         173.14              4         421.74
         176.38              4         425.15
         163.45              4         451.30
         148.00              4         184.74
         233.05              4         348.51
         202.72              4         121.89
         186.00              4         270.02
         185.24              4         284.33
         177.19              4         231.02
         198.90              4         290.76
         234.67              4         362.94
         142.26              4         270.84
         225.99              4         171.65
         187.04              4         501.39
         191.86              4         270.08
         230.47              4         253.49
         191.48              4         447.71
         226.50              4         452.70
         279.30              4         347.49
         213.78              4         275.89
         164.93              4         191.70
         187.57              4         517.40
         235.28              4         352.03
         158.03              4         486.66
         204.90              4         104.10
         241.94              4         384.41
         264.91              4         359.34
         163.55              4         385.90
         185.10              4         283.54
         191.81              4         326.98
         232.88              4         218.17
         219.51              4         331.84
         232.50              4         146.08
         142.00              4         233.61
         228.40              4         355.36
         243.75              4          85.46
         197.54              4         613.14
         187.23              4         235.19
         190.49              4         158.90
         243.53              4         333.26
         263.99              4         145.91
         207.67              4         318.84
         305.00              4         313.00
         192.49              4         177.56
         171.88              4         218.85
         171.87              4         344.62
         209.30              4         261.57
         187.99              4         171.32
         248.95              4         210.01
         216.39              4         202.78
         252.50              4         589.52
         163.69              4         390.67
         232.60              4         467.24
         231.22              4         259.85
         164.17              4         132.44
         212.01              4         261.87
         223.15              4         161.56
         208.10              4         296.29
         149.62              4         176.69
         220.72              4         229.49
         190.59              4         438.24
         262.92              4         317.96
         206.44              4         176.18
         200.78              4         375.90
         266.92              4         486.15
         173.50              4         234.98
         255.43              4         333.55
         199.75              4         275.93
         185.49              4         390.50
         221.64              4         375.77
         150.32              4         217.07
         248.09              4         233.80
         160.18              4         372.95
         256.56              4         316.61
         214.35              4         162.60
         185.42              4         185.25
         174.37              4         267.70
         231.27              4         346.42
         209.15              4         280.85
         252.52              4         327.67
         210.21              4         476.24
         166.94              4         289.02
         146.62              4         369.05
         151.87              4         468.11
         175.81              4         150.75
         184.36              4         258.51
         220.42              4         194.93
         190.91              4         446.29
         189.42              4         480.56
         185.64              4         212.44
         220.89              4         513.77
         200.79              4         328.99
         215.89              4         258.23
         192.21              4         528.91
         231.03              4         317.44
         208.12              4         362.22
         215.70              4         496.40
         182.51              4         264.04
         175.46              4         230.26
         265.84              4         433.72
         246.41              4         323.89
         197.30              4         152.14
         264.88              4         295.28
         283.03              4         265.89
         241.26              4         296.70
         254.67              4         244.07
         207.21              4         582.09
         254.19              4         549.70
         207.04              4         276.18
         223.51              4         297.91
         194.95              4         145.03
         211.33              4         326.66
         232.80              4         315.61
         174.71              4         214.90
         177.41              4         438.23
         220.17              4         486.75
         194.43              4         237.69
         145.04              4         541.84
         253.33              4         210.43
         169.86              4         272.02
         264.51              4         419.20
         181.14              4         161.58
         163.11              4         361.38
         155.66              4         153.47
         227.55              4         461.98
         230.00              4         383.40
         231.84              4         464.42
         171.02              4         318.09
         220.44              4         398.94
         216.27              4         154.61
         187.66              4         177.43
         221.72              4         287.40
         245.03              4         563.72
         166.61              4         182.93
         144.55              4         321.16
         251.17              4         155.25
         216.25              4         501.94
         178.84              4         340.87
         140.01              4         442.69
         159.95              4         392.75
         205.51              4         138.16
         162.85              4         424.38
         206.87              4         456.61
         219.05              4         301.23
         217.47              4         371.01
         218.89              4         172.75
         213.85              4         237.34
         149.93              4         103.03
         177.90              4         109.86
         294.66              4         308.71
         281.40              4         544.55
