      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         444.92              6         376.18
         444.92              6         370.98
         444.92              6         311.60
         444.92              6         277.19
         444.92              6         183.52
         444.92              6         314.98
         444.92              6         208.87
         444.92              6         192.74
         444.92              6         223.50
         444.92              6         154.87
         444.92              6         221.24
         444.92              6         306.79
         444.92              6         184.88
         444.92              6         262.09
         444.92              6         420.26
         444.92              6         275.30
         444.92              6         435.14
         444.92              6         461.94
         444.92              6         146.38
         444.92              6         162.84
         444.92              6         282.12
         444.92              6         324.45
         444.92              6         361.17
         444.92              6         522.70
         444.92              6         288.07
         444.92              6         462.34
         444.92              6         258.68
         444.92              6         267.50
         444.92              6         366.01
         444.92              6         325.67
         444.92              6         134.28
         444.92              6         248.63
         444.92              6         385.42
         444.92              6         267.10
         444.92              6         432.85
         444.92              6         469.36
         444.92              6         118.00
         444.92              6         262.04
         444.92              6         264.74
         444.92              6         298.24
         444.92              6         303.87
         444.92              6         149.34
         444.92              6         268.13
         444.92              6         421.78
         444.92              6         509.12
         444.92              6         552.58
         444.92              6         217.87
         444.92              6         267.25
         444.92              6         368.16
         444.92              6         180.13
         444.92              6         492.10
         444.92              6         159.87
         444.92              6         529.93
         444.92              6         272.54
         444.92              6         156.51
         444.92              6         193.64
         444.92              6         173.47
         444.92              6         271.71
         444.92              6         279.50
         444.92              6         398.99
         444.92              6         209.30
         444.92              6         314.68
         444.92              6         431.96
         444.92              6         384.10
         444.92              6         153.80
         444.92              6         290.36
         444.92              6         435.64
         444.92              6         546.75
         444.92              6         374.76
         444.92              6         504.01
         444.92              6         400.48
         444.92              6         257.21
         444.92              6         278.49
         444.92              6         170.64
         444.92              6         462.15
         444.92              6         427.34
         444.92              6         322.90
         444.92              6         246.07
         444.92              6         278.11
         444.92              6         173.88
         444.92              6         193.50
         444.92              6         118.99
         444.92              6         139.53
         444.92              6         261.80
         444.92              6         113.05
         444.92              6         163.44
         444.92              6         369.46
         444.92              6         242.30
         444.92              6         337.85
         444.92              6         425.32
         444.92              6         291.53
         444.92              6         207.28
         444.92              6         579.29
         444.92              6         409.63
         444.92              6         515.20
         444.92              6         241.45
         444.92              6         247.07
         444.92              6         322.13
         444.92              6         302.87
         444.92              6         301.43
         444.92              6         336.52
         444.92              6         353.30
         444.92              6         403.23
         444.92              6         269.39
         444.92              6         241.18
         444.92              6         370.93
         444.92              6         382.63
         444.92              6         319.70
         444.92              6         452.41
         444.92              6         264.80
         444.92              6         247.32
         444.92              6         171.75
         444.92              6         216.66
         444.92              6         219.51
         444.92              6         363.13
         444.92              6         188.79
         444.92              6         233.98
         444.92              6         103.21
         444.92              6         279.20
         444.92              6         174.93
         444.92              6         196.84
         444.92              6         394.43
         444.92              6         287.68
         444.92              6         415.95
         444.92              6         355.00
         444.92              6         511.95
         444.92              6         315.68
         444.92              6         164.72
         444.92              6         155.94
         444.92              6         252.25
         444.92              6         421.22
         444.92              6         418.44
         444.92              6         166.13
         444.92              6         155.66
         444.92              6         209.32
         444.92              6         297.71
         444.92              6         213.09
         444.92              6         322.33
         444.92              6         448.85
         444.92              6         397.66
         444.92              6         346.24
         444.92              6         244.03
         444.92              6         344.78
         444.92              6         221.19
         444.92              6         316.62
         444.92              6         339.75
         444.92              6         161.61
         444.92              6         467.08
         444.92              6         431.01
         444.92              6         129.51
         444.92              6         249.28
         444.92              6         518.22
         444.92              6         214.80
         444.92              6         373.82
         444.92              6         185.30
         444.92              6         357.64
         444.92              6         371.83
         444.92              6         123.12
         444.92              6         440.72
         444.92              6         295.89
         444.92              6         268.37
         444.92              6         189.46
         444.92              6         494.68
         444.92              6         418.98
         444.92              6         319.81
         444.92              6         399.87
         444.92              6         427.56
         444.92              6         380.48
         444.92              6         424.77
         444.92              6         251.39
         444.92              6         522.27
         444.92              6         564.04
         444.92              6         265.76
         444.92              6          87.87
         444.92              6         297.48
         444.92              6          96.84
         444.92              6         432.60
         444.92              6          96.84
         444.92              6         110.09
         444.92              6         306.16
         444.92              6         387.58
         444.92              6         217.75
         444.92              6         406.58
         444.92              6         229.25
         444.92              6         243.06
         444.92              6         187.41
         444.92              6         185.53
         444.92              6         446.29
         444.92              6         369.36
         444.92              6         547.37
         444.92              6         359.01
         444.92              6         491.12
         444.92              6         300.81
         444.92              6         337.24
         444.92              6         137.59
         444.92              6         322.42
         444.92              6         366.79
         444.92              6         197.85
         444.92              6         371.32
         444.92              6         399.57
         444.92              6         396.92
         444.92              6         452.21
         444.92              6         194.14
         444.92              6         342.91
         444.92              6         284.04
         444.92              6         329.79
         444.92              6         387.51
         444.92              6         215.62
         444.92              6         163.92
         444.92              6         521.28
         444.92              6         335.29
         444.92              6         200.85
         444.92              6         270.24
         444.92              6         421.13
         444.92              6         277.30
         444.92              6         379.65
         444.92              6         119.90
         444.92              6         189.99
         444.92              6         211.85
         444.92              6         537.72
         444.92              6         289.73
         444.92              6         260.36
         444.92              6         114.49
         444.92              6         371.34
         444.92              6         334.72
         444.92              6         203.91
         444.92              6         182.75
         444.92              6         232.23
         444.92              6         240.28
         444.92              6         276.87
         444.92              6         243.37
         444.92              6         378.92
         444.92              6         209.30
         444.92              6         312.56
         444.92              6         471.77
         444.92              6         508.33
         444.92              6         200.80
         444.92              6         572.84
         444.92              6         498.80
         444.92              6         345.33
         444.92              6         312.44
         444.92              6         286.07
         444.92              6         309.03
         444.92              6         313.46
         444.92              6         500.30
         444.92              6         399.35
         444.92              6         149.04
         444.92              6         152.36
         444.92              6         171.56
         444.92              6         274.69
         444.92              6         241.22
         444.92              6         191.10
         444.92              6         462.29
         444.92              6         580.96
         444.92              6         176.49
         444.92              6         366.76
         444.92              6         333.16
         444.92              6         198.35
         444.92              6         276.84
         444.92              6         309.03
         444.92              6         212.69
         444.92              6         567.37
         444.92              6         247.81
         444.92              6         320.07
         444.92              6         287.45
         444.92              6         437.66
         444.92              6         243.91
         444.92              6         263.57
         444.92              6         399.10
         444.92              6         132.89
         444.92              6          67.55
         444.92              6         294.85
         444.92              6         309.19
         444.92              6         403.44
         444.92              6         465.45
         444.92              6         143.40
         444.92              6         357.19
         444.92              6         316.75
         444.92              6         158.46
         444.92              6         186.09
         444.92              6         548.19
         444.92              6         290.55
         444.92              6         234.85
         444.92              6         315.40
         444.92              6         287.11
         444.92              6         507.76
         444.92              6         165.90
         444.92              6         420.07
         444.92              6         181.27
         444.92              6         316.78
         444.92              6         207.27
         444.92              6         225.96
         444.92              6         263.81
         444.92              6         149.94
         444.92              6         381.01
         444.92              6         166.13
         444.92              6         322.15
         444.92              6         294.21
         444.92              6         284.90
         444.92              6         147.60
         444.92              6         274.35
         444.92              6         109.68
         444.92              6         450.15
         444.92              6         512.88
         444.92              6         406.08
         444.92              6         406.05
         444.92              6         335.23
         444.92              6         458.21
         444.92              6         252.61
         444.92              6         280.90
         444.92              6         205.35
         444.92              6         157.84
         444.92              6         165.30
         444.92              6         379.17
         444.92              6         280.28
         444.92              6         300.65
         444.92              6         286.03
         444.92              6         457.95
         444.92              6         451.21
         444.92              6         546.92
         444.92              6         316.92
         444.92              6         521.22
         444.92              6         549.38
         444.92              6         201.78
         444.92              6         420.31
         444.92              6         236.52
         444.92              6         147.67
         444.92              6         340.68
         444.92              6         357.11
         444.92              6         423.94
         444.92              6         188.85
         444.92              6         430.28
         444.92              6         139.14
         444.92              6         388.78
         444.92              6         463.01
         444.92              6         291.67
         444.92              6         351.81
         444.92              6         216.57
         444.92              6         360.14
         444.92              6         184.98
         444.92              6         104.22
